customer_id,email,first_name,last_name,age,gender,annual_income,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
1000432,imaynard@example.org,Brenda,Jones,35,M,53368,Married,Some College,Rural,West Joshua,New Mexico,USA,2025-08-30 16:28:57.858883,2025-09-01 16:28:57.858883,Email,True
1000433,williamgarcia@example.net,Robert,King,49,M,75033,Divorced,Master,Suburban,Port Andrew,Massachusetts,USA,2025-08-18 16:28:57.858883,2025-08-20 16:28:57.858883,Mobile App,True
1000434,dunnjason@example.org,Daniel,Ayala,54,M,125306,Widowed,Bachelor,Urban,Marissamouth,Iowa,USA,2025-08-21 16:28:57.858883,2025-08-22 16:28:57.858883,Web,True
1000435,zacharydaniel@example.org,Juan,Bennett,42,F,41051,Widowed,High School,Rural,Jasonshire,Minnesota,USA,2025-09-03 16:28:57.858883,2025-09-08 16:28:57.858883,Mobile App,True
1000436,sheryl42@example.org,Chelsea,Sparks,24,F,43072,Married,Bachelor,Rural,South Stevenstad,Wisconsin,USA,2025-08-15 16:28:57.858883,2025-08-20 16:28:57.858883,Email,True
1000437,seanharris@example.org,Angela,Wise,44,Other,118836,Divorced,Bachelor,Rural,South Devin,Arkansas,USA,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883,Mobile App,True
1000438,mullinsrebekah@example.org,Jessica,Terry,37,F,71713,Married,High School,Suburban,Murphyshire,South Carolina,USA,2025-09-04 16:28:57.858883,2025-09-04 16:28:57.858883,Email,True
1000439,christopher98@example.com,Samuel,Robbins,44,Other,100651,Divorced,PhD,Urban,Hopkinsberg,Michigan,USA,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883,Email,False
1000440,rweiss@example.net,Sharon,Nelson,82,Other,49073,Divorced,PhD,Rural,Lake Elaine,Kentucky,USA,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883,Mobile App,True
1000441,levyscott@example.org,Connor,Morales,37,Other,96324,Divorced,Bachelor,Suburban,South Cheyenne,New Jersey,USA,2025-09-09 16:28:57.858883,2025-09-09 16:28:57.858883,Email,True
1000442,paulavega@example.net,Gerald,Brewer,55,F,120401,Married,Master,Suburban,Michaelmouth,New Hampshire,USA,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883,Mobile App,True
1000443,huntchristopher@example.net,Jenna,Thomas,53,F,54221,Single,Some College,Urban,Williamberg,Kentucky,USA,2025-08-22 16:28:57.858883,2025-08-24 16:28:57.858883,Email,True
1000444,tmiles@example.com,Ariana,Armstrong,53,M,98261,Single,PhD,Suburban,North Ashleyburgh,Louisiana,USA,2025-09-01 16:28:57.858883,2025-09-04 16:28:57.858883,Web,True
1000445,sheppardmichael@example.com,Michael,Conrad,57,F,80218,Widowed,Bachelor,Rural,New Evan,Oregon,USA,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883,Mobile App,True
1000446,ofranklin@example.com,Jason,Gomez,61,Other,100078,Single,PhD,Urban,Sydneyport,Nebraska,USA,2025-08-21 16:28:57.858883,2025-08-21 16:28:57.858883,Email,True
1000447,esantos@example.com,Tammy,Briggs,65,Other,84461,Widowed,PhD,Rural,New Michele,Tennessee,USA,2025-08-28 16:28:57.858883,2025-08-28 16:28:57.858883,Web,True
1000448,jeffrey93@example.net,Tiffany,Harvey,42,F,69401,Divorced,Master,Suburban,North Briantown,Kentucky,USA,2025-08-20 16:28:57.858883,2025-08-25 16:28:57.858883,Email,True
1000449,dcallahan@example.net,Lisa,Armstrong,63,M,40491,Divorced,Master,Rural,Fishershire,Nevada,USA,2025-09-03 16:28:57.858883,2025-09-03 16:28:57.858883,Email,True
1000450,lindaelliott@example.org,Sharon,May,50,M,53199,Widowed,PhD,Suburban,Chaseberg,Nevada,USA,2025-08-14 16:28:57.858883,2025-08-17 16:28:57.858883,Web,True
1000451,mccartyangel@example.org,Nicholas,Reyes,45,M,103353,Married,Bachelor,Suburban,Raymondshire,Minnesota,USA,2025-09-01 16:28:57.858883,2025-09-01 16:28:57.858883,Web,True
1000452,tracy66@example.net,Felicia,Porter,47,Other,66393,Divorced,PhD,Suburban,East Nicholehaven,Indiana,USA,2025-09-06 16:28:57.858883,2025-09-10 16:28:57.858883,Email,True
1000453,klarson@example.com,John,Rios,24,F,87387,Married,Some College,Urban,New Meghan,Nevada,USA,2025-08-20 16:28:57.858883,2025-08-24 16:28:57.858883,Web,True
1000454,rodriguezwilliam@example.com,Virginia,Aguirre,54,Other,129897,Single,Some College,Rural,Aaronmouth,Louisiana,USA,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883,Mobile App,True
1000455,xyoung@example.com,Leonard,Thomas,40,M,71574,Married,Some College,Suburban,Davidfurt,Wisconsin,USA,2025-09-03 16:28:57.858883,2025-09-05 16:28:57.858883,Web,True
1000456,susanpope@example.net,Katherine,Glover,48,M,112323,Divorced,High School,Urban,Thomasburgh,Massachusetts,USA,2025-09-05 16:28:57.858883,2025-09-06 16:28:57.858883,Mobile App,True
1000457,grossrichard@example.org,Carolyn,Larson,43,M,73370,Widowed,Some College,Suburban,West Wesleyshire,Virginia,USA,2025-08-14 16:28:57.858883,2025-08-17 16:28:57.858883,Web,True
1000458,benjamin95@example.org,Amanda,Lee,54,M,70598,Widowed,PhD,Urban,West David,Missouri,USA,2025-09-01 16:28:57.858883,2025-09-02 16:28:57.858883,Web,True
1000459,heidi32@example.com,David,Martinez,38,Other,70822,Single,Some College,Urban,New Jessicaburgh,South Carolina,USA,2025-08-28 16:28:57.858883,2025-09-01 16:28:57.858883,Web,True
1000460,travis77@example.com,Valerie,Miller,61,F,34204,Divorced,Master,Urban,Allenmouth,Virginia,USA,2025-08-21 16:28:57.858883,2025-08-25 16:28:57.858883,Web,True
1000461,jennifer31@example.net,Nicholas,Ward,46,F,43996,Widowed,Bachelor,Rural,East Brandon,Illinois,USA,2025-08-19 16:28:57.858883,2025-08-23 16:28:57.858883,Web,True
1000462,hayesjulie@example.com,Catherine,Ford,62,F,19304,Widowed,Master,Urban,Kimberlyton,Maryland,USA,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883,Mobile App,True
1000463,gouldmichael@example.org,Beth,Garcia,36,F,76316,Divorced,Some College,Rural,Shannonview,Maryland,USA,2025-09-04 16:28:57.858883,2025-09-04 16:28:57.858883,Web,True
1000464,john75@example.com,Jennifer,Everett,68,F,63027,Single,Bachelor,Rural,North Shawnchester,South Carolina,USA,2025-08-19 16:28:57.858883,2025-08-22 16:28:57.858883,Email,True
1000465,joel34@example.net,Mark,Butler,36,M,121434,Married,PhD,Urban,West Benjamin,Indiana,USA,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000466,paul38@example.com,Dalton,Palmer,23,F,15000,Single,High School,Rural,New Debrafort,Oklahoma,USA,2025-09-09 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000467,cindyperez@example.org,Richard,Lopez,51,F,49938,Widowed,Some College,Suburban,Davidfort,Minnesota,USA,2025-08-23 16:28:57.858883,2025-08-25 16:28:57.858883,Web,True
1000468,clinton64@example.com,Diana,Edwards,29,Other,86250,Married,Bachelor,Urban,Diamondmouth,South Carolina,USA,2025-08-28 16:28:57.858883,2025-08-29 16:28:57.858883,Web,False
1000469,aaron01@example.net,Anthony,Stevens,48,F,48077,Divorced,Bachelor,Rural,North Ashleyside,West Virginia,USA,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883,Mobile App,False
1000470,jorgeshields@example.net,Mackenzie,James,25,M,91173,Widowed,High School,Rural,West Kimton,Louisiana,USA,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000471,hannah48@example.org,Kathryn,Mueller,54,F,62024,Married,Some College,Urban,Heatherton,Colorado,USA,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000472,yjacobs@example.com,Amanda,Dixon,72,F,32897,Single,High School,Suburban,Davidstad,North Dakota,USA,2025-09-06 16:28:57.858883,2025-09-06 16:28:57.858883,Mobile App,True
1000473,qwatkins@example.org,Thomas,Watts,22,F,44242,Married,PhD,Rural,Lisachester,Texas,USA,2025-08-17 16:28:57.858883,2025-08-21 16:28:57.858883,Web,True
1000474,christina74@example.org,Stephanie,Carter,44,M,72300,Divorced,PhD,Suburban,Roseton,Virginia,USA,2025-08-29 16:28:57.858883,2025-08-31 16:28:57.858883,Email,True
1000475,grimesmegan@example.net,Cassie,Cross,41,F,75561,Married,Some College,Urban,North Sean,Arkansas,USA,2025-09-10 16:28:57.858883,2025-09-13 16:28:57.858883,Email,True
1000476,jacksonmichaela@example.net,Michael,Morgan,26,M,108312,Single,High School,Rural,Lawsonton,Utah,USA,2025-08-14 16:28:57.858883,2025-08-15 16:28:57.858883,Mobile App,True
1000477,ejones@example.com,Justin,Mccoy,43,M,98518,Married,Bachelor,Urban,Joannaton,Colorado,USA,2025-08-25 16:28:57.858883,2025-08-25 16:28:57.858883,Email,True
1000478,tracygilmore@example.org,Kimberly,Flores,50,F,78702,Divorced,Some College,Suburban,East Adam,West Virginia,USA,2025-09-03 16:28:57.858883,2025-09-08 16:28:57.858883,Mobile App,True
1000479,robertalozano@example.net,Christina,Pena,53,Other,78431,Single,Master,Rural,Kennethview,Vermont,USA,2025-09-09 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000480,jose74@example.net,Kyle,Reyes,54,M,104874,Single,Some College,Urban,East Stevenstad,California,USA,2025-09-08 16:28:57.858883,2025-09-08 16:28:57.858883,Mobile App,True
1000481,fsuarez@example.org,Taylor,Marshall,47,F,86270,Divorced,Some College,Rural,Port Robert,Delaware,USA,2025-08-26 16:28:57.858883,2025-08-29 16:28:57.858883,Email,True
1000482,michael30@example.net,John,Dean,43,Other,108203,Divorced,PhD,Suburban,South Christopher,Rhode Island,USA,2025-09-07 16:28:57.858883,2025-09-10 16:28:57.858883,Web,True
1000483,olivermelissa@example.org,Beverly,Kelly,34,F,119028,Divorced,Some College,Suburban,Markchester,Montana,USA,2025-08-24 16:28:57.858883,2025-08-28 16:28:57.858883,Mobile App,True
1000484,hannahosborn@example.net,Susan,Ferrell,44,F,22076,Single,Bachelor,Rural,North Kevin,Wyoming,USA,2025-08-29 16:28:57.858883,2025-09-02 16:28:57.858883,Mobile App,False
1000485,gmitchell@example.com,Amber,Ellis,46,Other,44568,Single,PhD,Urban,Dakotaton,Idaho,USA,2025-09-02 16:28:57.858883,2025-09-05 16:28:57.858883,Web,True
1000486,tfisher@example.org,Kristen,Mcbride,57,M,45421,Divorced,Some College,Suburban,West Rodneyview,Utah,USA,2025-08-30 16:28:57.858883,2025-08-30 16:28:57.858883,Mobile App,True
1000487,gmarquez@example.org,Anita,Booth,38,Other,15000,Married,Master,Rural,Roberttown,Ohio,USA,2025-08-27 16:28:57.858883,2025-08-27 16:28:57.858883,Web,True
1000488,bparrish@example.org,Adrienne,Hinton,38,M,15000,Married,Bachelor,Rural,Paulstad,Idaho,USA,2025-08-23 16:28:57.858883,2025-08-24 16:28:57.858883,Email,True
1000489,laura04@example.net,Michael,Blair,21,Other,87812,Single,PhD,Suburban,Miguelfurt,Oklahoma,USA,2025-08-26 16:28:57.858883,2025-08-30 16:28:57.858883,Email,True
1000490,amyharris@example.com,Janet,Miller,56,M,77763,Divorced,Some College,Urban,Wardside,Kansas,USA,2025-08-14 16:28:57.858883,2025-08-18 16:28:57.858883,Email,True
1000491,hardyrachel@example.net,Robin,Barnes,30,M,63568,Married,PhD,Rural,Richardsonhaven,Oklahoma,USA,2025-08-24 16:28:57.858883,2025-08-28 16:28:57.858883,Mobile App,True
1000492,douglas07@example.com,James,Logan,44,F,30249,Divorced,Master,Rural,Barbermouth,Pennsylvania,USA,2025-09-05 16:28:57.858883,2025-09-05 16:28:57.858883,Mobile App,True
1000493,christina10@example.org,David,Ball,67,M,91320,Divorced,High School,Urban,Lake Cherylport,New Jersey,USA,2025-08-30 16:28:57.858883,2025-09-01 16:28:57.858883,Mobile App,True
1000494,wwilson@example.org,Shelly,Patel,41,M,65806,Single,High School,Suburban,Kevinhaven,Hawaii,USA,2025-08-23 16:28:57.858883,2025-08-25 16:28:57.858883,Web,True
1000495,tyler65@example.com,Joel,Marquez,48,M,15000,Widowed,Some College,Rural,Greenside,Idaho,USA,2025-08-18 16:28:57.858883,2025-08-19 16:28:57.858883,Mobile App,True
1000496,seth82@example.com,Patricia,Mcdowell,41,F,44540,Single,Some College,Suburban,Leeburgh,Alaska,USA,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883,Web,True
1000497,sandersnatasha@example.org,Erica,Small,29,Other,56566,Married,Some College,Suburban,Danielside,Nebraska,USA,2025-09-10 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000498,lewissamantha@example.net,Tanner,Murray,71,M,84225,Single,PhD,Suburban,Russellton,West Virginia,USA,2025-08-20 16:28:57.858883,2025-08-22 16:28:57.858883,Email,True
1000499,donaldcastro@example.net,Robert,Carroll,36,F,82177,Married,Master,Suburban,New Darrellstad,New Hampshire,USA,2025-08-24 16:28:57.858883,2025-08-28 16:28:57.858883,Web,True
1000500,eugene75@example.com,Timothy,Robertson,65,M,92739,Single,Bachelor,Suburban,Jenniferside,Maryland,USA,2025-08-25 16:28:57.858883,2025-08-28 16:28:57.858883,Web,True
1000501,vbrock@example.net,Kevin,Drake,45,M,45591,Widowed,Master,Rural,Riverahaven,Arizona,USA,2025-08-16 16:28:57.858883,2025-08-18 16:28:57.858883,Web,True
1000502,guzmanpatrick@example.net,Joseph,Miller,55,F,76804,Married,PhD,Urban,Robertstad,Idaho,USA,2025-08-22 16:28:57.858883,2025-08-25 16:28:57.858883,Web,True
1000503,powellnicole@example.org,Mary,Gomez,58,F,84055,Married,Master,Rural,Donmouth,New Mexico,USA,2025-08-25 16:28:57.858883,2025-08-29 16:28:57.858883,Mobile App,True
1000504,williamjones@example.net,Thomas,Nielsen,60,F,48942,Divorced,Bachelor,Rural,Stephenchester,Pennsylvania,USA,2025-08-24 16:28:57.858883,2025-08-24 16:28:57.858883,Email,True
1000505,arthur51@example.org,Michael,Bennett,64,F,70927,Single,High School,Urban,Fosterstad,Maryland,USA,2025-08-23 16:28:57.858883,2025-08-25 16:28:57.858883,Email,True
1000506,staceysmith@example.com,Christy,Lynn,76,F,44324,Married,PhD,Suburban,Lake James,Oklahoma,USA,2025-09-06 16:28:57.858883,2025-09-10 16:28:57.858883,Email,True
1000507,barrallen@example.net,Roy,Bowman,71,F,70937,Widowed,PhD,Rural,Lake Chloe,Wisconsin,USA,2025-08-20 16:28:57.858883,2025-08-25 16:28:57.858883,Email,True
1000508,ydaniels@example.net,Matthew,Gonzalez,35,Other,50483,Single,PhD,Urban,Williamshaven,Alaska,USA,2025-08-25 16:28:57.858883,2025-08-25 16:28:57.858883,Web,True
1000509,edwin97@example.org,Andrew,Adams,40,Other,77724,Widowed,Master,Rural,Nancyland,New Mexico,USA,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883,Email,False
1000510,catherinematthews@example.com,Jonathan,Taylor,52,F,47788,Single,Master,Rural,South Troyfurt,Indiana,USA,2025-08-24 16:28:57.858883,2025-08-27 16:28:57.858883,Email,True
1000511,jessicamahoney@example.org,Caitlyn,Snyder,44,M,129268,Married,High School,Rural,Williamville,Colorado,USA,2025-08-23 16:28:57.858883,2025-08-23 16:28:57.858883,Mobile App,False
1000512,reesemichael@example.com,Hannah,Roberts,70,M,78089,Widowed,Bachelor,Suburban,Martinbury,Arizona,USA,2025-08-15 16:28:57.858883,2025-08-18 16:28:57.858883,Email,True
1000513,christopher45@example.net,Beth,Phillips,45,F,68600,Widowed,High School,Suburban,Reedstad,Utah,USA,2025-08-14 16:28:57.858883,2025-08-15 16:28:57.858883,Mobile App,True
1000514,wmiller@example.net,Jessica,Padilla,54,M,34316,Married,PhD,Rural,Breannafurt,New Jersey,USA,2025-08-24 16:28:57.858883,2025-08-26 16:28:57.858883,Email,True
1000515,careyjill@example.net,Frederick,Kennedy,41,M,15000,Widowed,High School,Suburban,Belltown,Illinois,USA,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883,Mobile App,True
1000516,davidwall@example.org,Donna,Garza,50,F,84415,Divorced,High School,Rural,Port Ethanfurt,Texas,USA,2025-08-21 16:28:57.858883,2025-08-22 16:28:57.858883,Web,True
1000517,santiagopeter@example.org,Margaret,Moses,37,F,112219,Married,Master,Urban,East Victoria,Montana,USA,2025-09-03 16:28:57.858883,2025-09-07 16:28:57.858883,Mobile App,True
1000518,katelyn72@example.org,Carl,Ellis,26,F,21068,Widowed,Bachelor,Urban,South Kelsey,Texas,USA,2025-08-29 16:28:57.858883,2025-08-31 16:28:57.858883,Web,True
1000519,gsimmons@example.com,Pamela,Vazquez,48,Other,96412,Divorced,PhD,Rural,Port Jocelyn,Maine,USA,2025-09-10 16:28:57.858883,2025-09-11 16:28:57.858883,Email,True
1000520,laura13@example.org,Joshua,James,70,Other,51233,Married,Master,Rural,Robertfurt,New Jersey,USA,2025-08-20 16:28:57.858883,2025-08-24 16:28:57.858883,Email,False
1000521,olee@example.com,Stephanie,Schmitt,61,Other,63844,Widowed,Bachelor,Urban,North Jeanne,Delaware,USA,2025-09-11 16:28:57.858883,2025-09-11 16:28:57.858883,Email,True
1000522,andrea14@example.net,Eric,Fernandez,42,M,91509,Widowed,High School,Rural,Abigailburgh,Utah,USA,2025-09-02 16:28:57.858883,2025-09-05 16:28:57.858883,Mobile App,True
1000523,xmalone@example.net,Alexander,Rodriguez,54,M,17708,Widowed,High School,Urban,Robertport,South Dakota,USA,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883,Email,True
1000524,ireilly@example.com,Meagan,Torres,67,F,106402,Married,Some College,Urban,Robertland,Arkansas,USA,2025-09-05 16:28:57.858883,2025-09-05 16:28:57.858883,Web,True
1000525,jcarter@example.org,Jasmine,Herman,35,M,76874,Single,Bachelor,Urban,New Robertstad,New Mexico,USA,2025-08-19 16:28:57.858883,2025-08-20 16:28:57.858883,Web,True
1000526,nguyenjoseph@example.org,Caroline,Brown,52,F,72820,Married,Master,Urban,Smithhaven,Virginia,USA,2025-08-29 16:28:57.858883,2025-09-01 16:28:57.858883,Email,True
1000527,mooretina@example.com,Sarah,Rodriguez,36,F,44851,Divorced,Bachelor,Suburban,North Eddiemouth,Ohio,USA,2025-08-24 16:28:57.858883,2025-08-28 16:28:57.858883,Mobile App,True
1000528,psmith@example.org,David,Best,44,F,100181,Divorced,High School,Rural,North Nancyville,Pennsylvania,USA,2025-08-16 16:28:57.858883,2025-08-17 16:28:57.858883,Web,True
1000529,johnsondylan@example.org,Melissa,Oliver,53,M,53881,Married,High School,Rural,Smithville,Alaska,USA,2025-08-18 16:28:57.858883,2025-08-23 16:28:57.858883,Email,True
1000530,tpowell@example.net,Amber,Valencia,56,Other,15000,Married,Bachelor,Rural,Salinasburgh,Maine,USA,2025-09-03 16:28:57.858883,2025-09-03 16:28:57.858883,Email,True
1000531,leekevin@example.com,Edwin,Moore,62,F,15000,Divorced,PhD,Urban,Michellemouth,Hawaii,USA,2025-08-27 16:28:57.858883,2025-08-28 16:28:57.858883,Mobile App,True
1000532,robertszachary@example.org,Christopher,Fuller,39,F,31409,Single,Some College,Urban,Lake Jonathan,Iowa,USA,2025-08-29 16:28:57.858883,2025-09-02 16:28:57.858883,Email,True
1000533,dana23@example.net,Tami,Rodriguez,25,F,99824,Widowed,Some College,Urban,Fishermouth,Delaware,USA,2025-08-24 16:28:57.858883,2025-08-24 16:28:57.858883,Email,True
1000534,gilestodd@example.com,Katherine,Cowan,37,F,75395,Divorced,High School,Rural,Romerohaven,Wisconsin,USA,2025-08-14 16:28:57.858883,2025-08-19 16:28:57.858883,Email,True
1000535,tammy95@example.net,Ann,Allison,44,F,79311,Married,Master,Suburban,Lake Jordan,New Hampshire,USA,2025-08-22 16:28:57.858883,2025-08-23 16:28:57.858883,Email,True
1000536,george40@example.com,Greg,Pierce,46,M,26510,Widowed,Some College,Rural,Robertland,Utah,USA,2025-09-04 16:28:57.858883,2025-09-06 16:28:57.858883,Email,True
1000537,tuckerwilliam@example.com,Alisha,Meyer,59,Other,50187,Single,Bachelor,Rural,Mcleanchester,Iowa,USA,2025-08-17 16:28:57.858883,2025-08-17 16:28:57.858883,Web,True
1000538,jamessingh@example.com,Thomas,Terry,21,M,52156,Widowed,Some College,Rural,Rodriguezview,West Virginia,USA,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000539,scott01@example.com,Adam,Davis,67,M,90506,Single,Master,Rural,Griffinhaven,Massachusetts,USA,2025-08-25 16:28:57.858883,2025-08-26 16:28:57.858883,Web,True
1000540,brandonsantiago@example.com,Kathleen,Hill,39,Other,54522,Widowed,Master,Suburban,Heatherhaven,Louisiana,USA,2025-09-10 16:28:57.858883,2025-09-13 16:28:57.858883,Email,True
1000541,fstone@example.net,Chad,Kim,40,M,127302,Single,Bachelor,Suburban,Lewisview,Maine,USA,2025-08-17 16:28:57.858883,2025-08-19 16:28:57.858883,Web,True
1000542,perezjeffrey@example.net,James,Pope,50,F,77901,Single,Some College,Suburban,Myerschester,Illinois,USA,2025-08-16 16:28:57.858883,2025-08-18 16:28:57.858883,Mobile App,True
1000543,tammy46@example.com,Jordan,Dunn,60,Other,72163,Single,Bachelor,Suburban,East Stephaniefurt,Colorado,USA,2025-09-02 16:28:57.858883,2025-09-07 16:28:57.858883,Web,True
1000544,briana85@example.com,Jacob,Jennings,41,M,59109,Single,Bachelor,Urban,Timothyberg,Hawaii,USA,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883,Web,False
1000545,morrisjessica@example.net,Lori,Hopkins,43,M,63883,Divorced,Master,Suburban,North Kevin,Mississippi,USA,2025-08-28 16:28:57.858883,2025-08-28 16:28:57.858883,Web,True
1000546,connor36@example.org,Anthony,Watkins,55,F,66558,Single,Some College,Urban,Port Carlaview,Colorado,USA,2025-08-26 16:28:57.858883,2025-08-30 16:28:57.858883,Email,True
1000547,williamsjames@example.com,Tommy,Douglas,55,M,62578,Divorced,High School,Rural,Alexaland,Rhode Island,USA,2025-09-08 16:28:57.858883,2025-09-12 16:28:57.858883,Web,True
1000548,nhiggins@example.com,Robert,Rivers,46,F,15000,Married,PhD,Urban,East Rachel,Maine,USA,2025-08-26 16:28:57.858883,2025-08-27 16:28:57.858883,Mobile App,False
1000549,ngrant@example.org,Tiffany,Fields,58,M,75394,Divorced,Bachelor,Urban,New Jessica,Texas,USA,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883,Mobile App,True
1000550,suareztammy@example.org,Brett,Hunt,59,M,15000,Single,Master,Urban,Tracybury,Nebraska,USA,2025-08-26 16:28:57.858883,2025-08-30 16:28:57.858883,Email,True
1000551,icarr@example.org,Crystal,Johnston,76,F,60812,Widowed,Master,Urban,New Elizabethside,Oklahoma,USA,2025-08-25 16:28:57.858883,2025-08-27 16:28:57.858883,Email,True
1000552,asanchez@example.org,Thomas,Johnson,61,F,33802,Married,Some College,Suburban,South Stevenmouth,Texas,USA,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883,Web,True
1000553,patricia65@example.net,Nicholas,Evans,54,M,33397,Widowed,PhD,Urban,Timtown,Massachusetts,USA,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883,Email,False
1000554,lisa54@example.org,Gregg,Johnston,35,Other,122420,Widowed,PhD,Rural,Evanston,Minnesota,USA,2025-08-24 16:28:57.858883,2025-08-26 16:28:57.858883,Web,True
1000555,vincent03@example.com,Shelly,Moore,42,M,71522,Divorced,Master,Suburban,South Graceland,Washington,USA,2025-09-09 16:28:57.858883,2025-09-12 16:28:57.858883,Mobile App,True
1000556,pwilson@example.org,Christy,Valdez,58,F,79870,Single,Bachelor,Rural,West Nataliemouth,Washington,USA,2025-08-29 16:28:57.858883,2025-08-29 16:28:57.858883,Mobile App,True
1000557,vtaylor@example.net,Jacqueline,Johnston,47,F,75948,Single,PhD,Urban,West Davidmouth,Minnesota,USA,2025-09-04 16:28:57.858883,2025-09-07 16:28:57.858883,Web,True
1000558,gpatton@example.com,Tyler,Chen,81,Other,63271,Married,Bachelor,Rural,Caitlinstad,Hawaii,USA,2025-09-04 16:28:57.858883,2025-09-08 16:28:57.858883,Web,True
1000559,sara39@example.net,Kenneth,Mccall,48,F,96519,Married,Bachelor,Rural,Hunterhaven,Indiana,USA,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000560,ericcarlson@example.com,Kaylee,Schwartz,61,Other,100610,Married,PhD,Suburban,West Phillipmouth,Vermont,USA,2025-08-23 16:28:57.858883,2025-08-26 16:28:57.858883,Email,True
1000561,walexander@example.org,Matthew,Phillips,54,M,30709,Widowed,Some College,Urban,North Jefferyfurt,Washington,USA,2025-08-15 16:28:57.858883,2025-08-16 16:28:57.858883,Email,True
1000562,jeremychambers@example.net,Terri,Lee,69,F,30609,Married,PhD,Rural,Tonyburgh,Alabama,USA,2025-08-22 16:28:57.858883,2025-08-23 16:28:57.858883,Email,False
1000563,lindsey67@example.net,Michael,Torres,49,M,42371,Single,Bachelor,Urban,Solomonmouth,Montana,USA,2025-08-15 16:28:57.858883,2025-08-18 16:28:57.858883,Web,True
1000564,melissafields@example.org,Natalie,Myers,44,M,74862,Widowed,Some College,Suburban,North Jamesstad,Wyoming,USA,2025-08-15 16:28:57.858883,2025-08-17 16:28:57.858883,Mobile App,False
1000565,daviscory@example.com,Ronnie,Arnold,49,M,77657,Divorced,Master,Rural,Hollyland,Idaho,USA,2025-09-09 16:28:57.858883,2025-09-13 16:28:57.858883,Email,True
1000566,eileenjohnson@example.net,Marilyn,Blake,69,F,78606,Married,Bachelor,Suburban,North Joshualand,Mississippi,USA,2025-08-16 16:28:57.858883,2025-08-21 16:28:57.858883,Email,False
1000567,dallen@example.org,Joel,Mullins,41,F,93922,Divorced,Some College,Suburban,New Beth,Iowa,USA,2025-08-18 16:28:57.858883,2025-08-21 16:28:57.858883,Mobile App,True
1000568,poneill@example.org,Brian,Barajas,62,F,28171,Single,Master,Urban,Alexanderland,Maryland,USA,2025-08-24 16:28:57.858883,2025-08-29 16:28:57.858883,Email,True
1000569,stewartjason@example.net,Douglas,Long,53,M,86035,Single,Some College,Suburban,Leonstad,Illinois,USA,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000570,taylor51@example.com,George,Simon,40,Other,106271,Divorced,Master,Suburban,Lake Tylerfort,Alabama,USA,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883,Email,True
1000571,thomasguerrero@example.com,Zachary,Adkins,42,F,68767,Single,High School,Suburban,Larryhaven,Nebraska,USA,2025-08-17 16:28:57.858883,2025-08-21 16:28:57.858883,Web,True
1000572,stephaniethomas@example.org,Brandon,Johnson,42,M,65467,Married,PhD,Urban,New Melissaside,Florida,USA,2025-08-27 16:28:57.858883,2025-08-30 16:28:57.858883,Mobile App,True
1000573,kelli52@example.com,Zachary,Moreno,28,M,21798,Widowed,Some College,Urban,New Maureenstad,New Mexico,USA,2025-09-10 16:28:57.858883,2025-09-11 16:28:57.858883,Email,True
1000574,jamiemcbride@example.org,Mary,Lewis,68,Other,39591,Divorced,Master,Rural,Joshuaton,Washington,USA,2025-09-06 16:28:57.858883,2025-09-09 16:28:57.858883,Web,True
1000575,andrea15@example.com,Cory,Wilson,30,Other,15000,Married,Some College,Rural,North Mary,Iowa,USA,2025-08-20 16:28:57.858883,2025-08-20 16:28:57.858883,Mobile App,False
1000576,zcohen@example.com,Jill,Lee,35,F,25307,Divorced,Some College,Suburban,South Michaelview,New Mexico,USA,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883,Mobile App,True
