order_id,customer_id,order_date,status,total_amount,shipping_cost,payment_method,shipping_address,billing_address,created_at,updated_at
1742001742,1000854,2025-09-03 16:28:57.858883,Delivered,3242.01,17.97,Credit Card,39308 Huffman Port Apt. 326,03265 Jasmine Inlet,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
1743001743,1000855,2025-09-02 16:28:57.858883,Delivered,6412.03,14.65,Debit Card,470 Felicia Lane,11788 William Roads,2025-09-02 16:28:57.858883,2025-09-02 16:28:57.858883
1744001744,1000855,2025-08-27 16:28:57.858883,Delivered,869.64,10.54,Credit Card,946 Mitchell Port,2889 Caleb Square Apt. 592,2025-08-27 16:28:57.858883,2025-08-27 16:28:57.858883
1745001745,1000855,2025-08-27 16:28:57.858883,Delivered,1876.97,14.84,PayPal,88723 Raymond Corners,781 Jacqueline Loaf Suite 843,2025-08-27 16:28:57.858883,2025-08-28 16:28:57.858883
1746001746,1000856,2025-08-27 16:28:57.858883,Delivered,4808.53,7.13,PayPal,3875 Cameron Cliff,21952 Wilson Parkway,2025-08-27 16:28:57.858883,2025-08-29 16:28:57.858883
1747001747,1000856,2025-09-12 16:28:57.858883,Pending,2043.46,6.0,PayPal,22118 Brooks Manors Suite 196,40462 Daryl Highway,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1748001748,1000856,2025-08-31 16:28:57.858883,Delivered,1800.11,13.22,Credit Card,712 Nathan Village,917 Samuel Bridge Suite 745,2025-08-31 16:28:57.858883,2025-08-31 16:28:57.858883
1749001749,1000859,2025-09-13 16:28:57.858883,Pending,4601.0,7.27,Credit Card,2559 Erika Shoal Apt. 546,410 Dominique Road Apt. 472,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1750001750,1000859,2025-09-08 16:28:57.858883,Shipped,2869.33,12.18,Debit Card,58793 Davis Ferry Suite 623,7228 Barry Knolls Apt. 589,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883
1751001751,1000859,2025-09-08 16:28:57.858883,Shipped,2598.23,8.83,Debit Card,554 Jones Mills,975 Morgan Gateway,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883
1752001752,1000860,2025-09-12 16:28:57.858883,Pending,661.66,7.47,Debit Card,384 Burton Court,99525 Brianna Courts,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1753001753,1000860,2025-09-11 16:28:57.858883,Processing,3954.77,9.5,Debit Card,4826 Kevin Shoals Suite 156,0293 Courtney Corners Suite 328,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883
1754001754,1000861,2025-08-19 16:28:57.858883,Delivered,3029.3,12.08,Credit Card,3437 Conway Orchard Suite 657,623 Mcbride Passage,2025-08-19 16:28:57.858883,2025-08-21 16:28:57.858883
1755001755,1000861,2025-08-19 16:28:57.858883,Delivered,3946.41,15.73,PayPal,653 Kristy Inlet Apt. 965,863 Armstrong Path Suite 182,2025-08-19 16:28:57.858883,2025-08-21 16:28:57.858883
1756001756,1000862,2025-08-18 16:28:57.858883,Delivered,2459.17,16.34,Credit Card,53245 Nguyen Stream Suite 055,4292 Moore Route,2025-08-18 16:28:57.858883,2025-08-20 16:28:57.858883
1757001757,1000862,2025-08-21 16:28:57.858883,Delivered,2299.75,12.21,Credit Card,436 Kristen Key,9517 Romero Walk Suite 019,2025-08-21 16:28:57.858883,2025-08-23 16:28:57.858883
1758001758,1000862,2025-09-12 16:28:57.858883,Pending,1835.86,5.13,Credit Card,364 Evan Falls Apt. 252,5646 Angela Canyon,2025-09-12 16:28:57.858883,2025-09-14 16:28:57.858883
1759001759,1000863,2025-09-11 16:28:57.858883,Processing,2239.17,9.18,PayPal,1443 Bryan Forks,18559 Nash Freeway Suite 261,2025-09-11 16:28:57.858883,2025-09-11 16:28:57.858883
1760001760,1000863,2025-09-11 16:28:57.858883,Processing,94.97,15.17,PayPal,299 Kathy Locks,815 Steven Motorway,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883
1761001761,1000863,2025-09-11 16:28:57.858883,Processing,1961.98,12.25,Debit Card,49757 David Ports Suite 013,73347 Gordon Brook Suite 263,2025-09-11 16:28:57.858883,2025-09-12 16:28:57.858883
1762001762,1000864,2025-09-05 16:28:57.858883,Delivered,7889.69,6.41,Debit Card,901 Gonzalez Street,243 Jessica Motorway,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883
1763001763,1000865,2025-08-28 16:28:57.858883,Delivered,6013.72,12.12,PayPal,026 Alyssa Vista Suite 292,71849 Hunt Garden,2025-08-28 16:28:57.858883,2025-08-29 16:28:57.858883
1764001764,1000865,2025-08-28 16:28:57.858883,Delivered,1356.25,11.83,Debit Card,29922 Cathy Circles,3563 Thomas Point Suite 721,2025-08-28 16:28:57.858883,2025-08-30 16:28:57.858883
1765001765,1000865,2025-08-28 16:28:57.858883,Delivered,3998.06,10.66,Credit Card,3122 Theresa Oval Apt. 114,245 Martin Summit Apt. 148,2025-08-28 16:28:57.858883,2025-08-30 16:28:57.858883
1766001766,1000865,2025-08-28 16:28:57.858883,Delivered,668.1,10.5,PayPal,2501 Farmer Turnpike Suite 007,2831 Kimberly Falls Apt. 578,2025-08-28 16:28:57.858883,2025-08-28 16:28:57.858883
1767001767,1000866,2025-08-23 16:28:57.858883,Delivered,1925.11,10.7,Credit Card,17887 Lance Road,62043 Brown Freeway Suite 928,2025-08-23 16:28:57.858883,2025-08-24 16:28:57.858883
1768001768,1000867,2025-08-25 16:28:57.858883,Delivered,1184.13,8.0,Debit Card,0898 Walker Field,165 Mckinney Underpass,2025-08-25 16:28:57.858883,2025-08-25 16:28:57.858883
1769001769,1000867,2025-08-25 16:28:57.858883,Delivered,4060.45,8.88,Credit Card,762 Russell Walks Apt. 385,33946 Jennifer Tunnel Suite 435,2025-08-25 16:28:57.858883,2025-08-26 16:28:57.858883
1770001770,1000867,2025-08-25 16:28:57.858883,Delivered,4216.96,9.27,Credit Card,42516 Taylor Locks,45027 Suarez Walks,2025-08-25 16:28:57.858883,2025-08-26 16:28:57.858883
1771001771,1000868,2025-08-30 16:28:57.858883,Delivered,2975.36,16.83,Credit Card,2448 David Underpass Apt. 219,89667 Ashley Forks Apt. 018,2025-08-30 16:28:57.858883,2025-09-01 16:28:57.858883
1772001772,1000868,2025-08-30 16:28:57.858883,Delivered,1648.74,6.44,Credit Card,29250 Maria Viaduct,7205 Martinez Tunnel Apt. 652,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
1773001773,1000868,2025-09-13 16:28:57.858883,Pending,2719.42,5.46,Debit Card,73147 Jocelyn Village,921 Mueller Trace,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1774001774,1000868,2025-08-30 16:28:57.858883,Delivered,4545.89,8.13,Credit Card,80095 Cynthia Green,82400 Schmidt Brook,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
1775001775,1000868,2025-09-04 16:28:57.858883,Delivered,3379.55,12.61,PayPal,84359 April Shores Suite 678,77564 Nguyen Radial,2025-09-04 16:28:57.858883,2025-09-04 16:28:57.858883
1776001776,1000869,2025-09-13 16:28:57.858883,Pending,1146.55,7.8,PayPal,6267 Newman Falls,1395 Billy Squares Suite 141,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1777001777,1000869,2025-09-13 16:28:57.858883,Pending,3128.31,6.37,Credit Card,6805 Cruz Vista,71334 Jones Cliffs Apt. 161,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1778001778,1000870,2025-08-28 16:28:57.858883,Delivered,2476.92,18.86,Debit Card,45435 Charles Viaduct Suite 179,27473 Decker Orchard,2025-08-28 16:28:57.858883,2025-08-28 16:28:57.858883
1779001779,1000871,2025-08-27 16:28:57.858883,Delivered,1825.93,7.34,Debit Card,37894 Garcia Falls Suite 961,048 Harris Stravenue Apt. 936,2025-08-27 16:28:57.858883,2025-08-27 16:28:57.858883
1780001780,1000872,2025-08-21 16:28:57.858883,Delivered,2283.65,14.86,Debit Card,7651 Austin Crescent Suite 875,6299 Jessica Creek,2025-08-21 16:28:57.858883,2025-08-21 16:28:57.858883
1781001781,1000872,2025-09-04 16:28:57.858883,Delivered,76.29,10.89,PayPal,275 John Pass Suite 247,3536 Kenneth Square Suite 969,2025-09-04 16:28:57.858883,2025-09-06 16:28:57.858883
1782001782,1000872,2025-08-21 16:28:57.858883,Delivered,3295.11,7.5,Credit Card,6199 Lewis Oval Apt. 689,413 Johnson Mill Suite 706,2025-08-21 16:28:57.858883,2025-08-22 16:28:57.858883
1783001783,1000873,2025-09-13 16:28:57.858883,Pending,1534.5,5.59,Debit Card,982 Barrett Course Suite 221,7533 Palmer Lakes,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1784001784,1000873,2025-08-31 16:28:57.858883,Delivered,4740.36,7.12,Credit Card,0115 Phillip Lock,137 Snow River Apt. 185,2025-08-31 16:28:57.858883,2025-08-31 16:28:57.858883
1785001785,1000873,2025-09-04 16:28:57.858883,Delivered,2941.27,15.0,Credit Card,6857 Douglas Orchard,628 Lucas Plaza,2025-09-04 16:28:57.858883,2025-09-06 16:28:57.858883
1786001786,1000875,2025-09-13 16:28:57.858883,Pending,2492.37,13.39,Credit Card,8190 Jennifer Pass,0693 Jennifer Inlet,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1787001787,1000876,2025-09-13 16:28:57.858883,Pending,472.98,18.16,Credit Card,7055 Russell Route,086 Mike Place,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1788001788,1000876,2025-09-13 16:28:57.858883,Pending,2345.98,18.19,Credit Card,094 Perry Crossroad,144 Reed Green,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1789001789,1000876,2025-09-13 16:28:57.858883,Pending,3989.51,18.48,Debit Card,199 Drake Vista,73825 Debra Field Apt. 855,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1790001790,1000877,2025-08-20 16:28:57.858883,Delivered,1368.87,17.49,Credit Card,028 Wesley Locks,13457 Derek Points,2025-08-20 16:28:57.858883,2025-08-20 16:28:57.858883
1791001791,1000879,2025-09-11 16:28:57.858883,Processing,4742.16,5.57,Credit Card,28204 Thomas Corners,7767 Smith Locks,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883
1792001792,1000880,2025-09-11 16:28:57.858883,Processing,5166.74,12.82,Debit Card,8481 Matthew Tunnel Suite 141,1580 Jessica Stravenue,2025-09-11 16:28:57.858883,2025-09-11 16:28:57.858883
1793001793,1000881,2025-09-03 16:28:57.858883,Delivered,575.95,15.49,Credit Card,8785 Williams Lake Suite 457,764 Thompson Manor,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
1794001794,1000881,2025-09-01 16:28:57.858883,Delivered,2887.37,18.21,Debit Card,56971 Marsh Mountains Apt. 124,1832 Christine Inlet,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883
1795001795,1000881,2025-09-12 16:28:57.858883,Pending,4230.69,14.32,Credit Card,67397 Cox Highway,88502 Michelle Lane,2025-09-12 16:28:57.858883,2025-09-14 16:28:57.858883
1796001796,1000881,2025-09-01 16:28:57.858883,Delivered,1474.34,11.26,PayPal,7207 Sanford Land,7301 Alexis Vista,2025-09-01 16:28:57.858883,2025-09-01 16:28:57.858883
1797001797,1000881,2025-09-01 16:28:57.858883,Delivered,1425.56,18.74,Credit Card,5587 Allen Center,3581 Lawrence Lights,2025-09-01 16:28:57.858883,2025-09-01 16:28:57.858883
1798001798,1000882,2025-09-12 16:28:57.858883,Pending,7029.66,15.12,PayPal,237 Johnny Terrace,929 Jerry Valleys Apt. 733,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1799001799,1000882,2025-09-12 16:28:57.858883,Pending,1360.26,15.46,Credit Card,187 Paul Bypass Apt. 519,6181 Megan Fork Apt. 657,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1800001800,1000882,2025-09-12 16:28:57.858883,Pending,794.48,15.77,Credit Card,3201 Billy Harbor,2401 Matthew Drives,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1801001801,1000883,2025-09-12 16:28:57.858883,Pending,2998.66,13.23,Credit Card,02865 Henderson Green,00225 Mills Lodge,2025-09-12 16:28:57.858883,2025-09-12 16:28:57.858883
1802001802,1000883,2025-09-12 16:28:57.858883,Pending,5192.11,14.19,Debit Card,73629 Traci Forest Apt. 638,6533 Robbins Views Apt. 619,2025-09-12 16:28:57.858883,2025-09-14 16:28:57.858883
1803001803,1000883,2025-09-12 16:28:57.858883,Pending,3552.98,19.68,Credit Card,69577 Booker Branch,1946 Jennifer Hollow,2025-09-12 16:28:57.858883,2025-09-14 16:28:57.858883
1804001804,1000883,2025-09-12 16:28:57.858883,Pending,2385.57,7.1,PayPal,69590 William Hills,4340 Wagner Station Apt. 667,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1805001805,1000883,2025-09-12 16:28:57.858883,Pending,4531.5,17.95,Credit Card,2310 Martinez Fields Suite 236,1290 Allen Run,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1806001806,1000884,2025-08-19 16:28:57.858883,Delivered,3102.24,12.29,Credit Card,0545 Tracy Station Suite 953,6441 Olivia Villages Suite 755,2025-08-19 16:28:57.858883,2025-08-21 16:28:57.858883
1807001807,1000885,2025-08-29 16:28:57.858883,Delivered,3468.55,12.18,Debit Card,96748 Kevin Islands,8920 Jones Mountains,2025-08-29 16:28:57.858883,2025-08-29 16:28:57.858883
1808001808,1000885,2025-08-31 16:28:57.858883,Delivered,2001.69,18.9,Debit Card,0918 Russell Extensions,7248 Spencer Alley,2025-08-31 16:28:57.858883,2025-09-02 16:28:57.858883
1809001809,1000885,2025-08-26 16:28:57.858883,Delivered,1380.57,10.36,Debit Card,8022 Jeremy Mission Suite 238,76861 Jennifer Island,2025-08-26 16:28:57.858883,2025-08-27 16:28:57.858883
1810001810,1000886,2025-09-08 16:28:57.858883,Shipped,2913.83,16.64,PayPal,79687 Silva Freeway,023 Austin Trace,2025-09-08 16:28:57.858883,2025-09-08 16:28:57.858883
1811001811,1000887,2025-09-05 16:28:57.858883,Delivered,1848.48,7.38,PayPal,5691 Montgomery Ramp Apt. 657,76009 Taylor Parkway,2025-09-05 16:28:57.858883,2025-09-06 16:28:57.858883
1812001812,1000887,2025-09-05 16:28:57.858883,Delivered,1799.02,17.46,Debit Card,05184 Matthew Prairie Apt. 382,2583 Patricia Skyway,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883
1813001813,1000888,2025-09-07 16:28:57.858883,Shipped,1565.9,11.71,PayPal,2667 Kelly Vista,127 Rosario Mission,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883
1814001814,1000888,2025-09-08 16:28:57.858883,Shipped,90.26,13.25,Debit Card,88802 Cynthia Loaf Suite 358,3158 Deborah Views Apt. 043,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883
1815001815,1000888,2025-09-07 16:28:57.858883,Shipped,3086.14,15.71,PayPal,137 Raymond Viaduct,578 Carolyn Glens,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
1816001816,1000888,2025-09-07 16:28:57.858883,Shipped,4859.13,8.63,PayPal,3249 Joshua Glen,85746 Yoder Ways Apt. 056,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883
1817001817,1000888,2025-09-07 16:28:57.858883,Shipped,1376.25,12.15,PayPal,3997 Mitchell Mill,43333 Gomez Coves Apt. 873,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883
1818001818,1000889,2025-09-01 16:28:57.858883,Delivered,7404.27,17.54,PayPal,484 Megan Alley Suite 708,79797 Baker Trace,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883
1819001819,1000891,2025-09-01 16:28:57.858883,Delivered,2457.63,5.37,PayPal,497 Francis Passage Apt. 870,7316 Gutierrez Parkways,2025-09-01 16:28:57.858883,2025-09-01 16:28:57.858883
1820001820,1000891,2025-09-01 16:28:57.858883,Delivered,466.45,11.61,PayPal,96723 Gabriel Inlet,29503 Watson Ports,2025-09-01 16:28:57.858883,2025-09-02 16:28:57.858883
1821001821,1000892,2025-08-27 16:28:57.858883,Delivered,4903.05,13.74,PayPal,6366 Velasquez Plaza Apt. 377,36071 Jennifer Stravenue,2025-08-27 16:28:57.858883,2025-08-28 16:28:57.858883
1822001822,1000893,2025-09-06 16:28:57.858883,Delivered,3751.87,17.02,Credit Card,124 Nunez Views,55734 Shannon Street Suite 914,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
1823001823,1000893,2025-09-10 16:28:57.858883,Processing,4241.89,17.62,Credit Card,258 Brian Ford,0754 Dawson Oval,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883
1824001824,1000894,2025-09-10 16:28:57.858883,Processing,1018.87,14.77,Debit Card,453 Palmer Landing Suite 187,8558 Jenkins Expressway,2025-09-10 16:28:57.858883,2025-09-12 16:28:57.858883
1825001825,1000896,2025-09-08 16:28:57.858883,Shipped,7279.72,8.93,PayPal,60946 Joshua View Apt. 834,750 Trevino Harbor,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883
1826001826,1000896,2025-08-18 16:28:57.858883,Delivered,3099.37,18.33,Credit Card,9355 Jason Plaza Suite 846,93148 Caroline Inlet,2025-08-18 16:28:57.858883,2025-08-20 16:28:57.858883
1827001827,1000898,2025-09-06 16:28:57.858883,Delivered,1900.51,14.64,Credit Card,7735 Jeremiah Isle,173 Jeffrey Hollow,2025-09-06 16:28:57.858883,2025-09-06 16:28:57.858883
1828001828,1000898,2025-09-10 16:28:57.858883,Processing,150.88,15.97,PayPal,9527 Hansen Turnpike,698 Wilson Spur,2025-09-10 16:28:57.858883,2025-09-12 16:28:57.858883
1829001829,1000898,2025-09-13 16:28:57.858883,Pending,3404.9,5.96,Debit Card,358 Kara Grove Apt. 716,53982 William Ports Suite 215,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1830001830,1000898,2025-08-29 16:28:57.858883,Delivered,1468.94,9.13,Debit Card,1923 Hanson Wells,52141 Fletcher Spur Apt. 633,2025-08-29 16:28:57.858883,2025-08-31 16:28:57.858883
1831001831,1000899,2025-09-13 16:28:57.858883,Pending,1141.05,10.17,Credit Card,02984 Stanton Rue Suite 062,68943 Taylor Streets Suite 116,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1832001832,1000899,2025-09-13 16:28:57.858883,Pending,896.17,14.07,Debit Card,262 Jeffrey Unions Apt. 555,999 Victoria Bypass,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1833001833,1000900,2025-09-13 16:28:57.858883,Pending,1447.72,10.77,PayPal,299 French Mills Apt. 752,6057 Luis Trail Suite 734,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1834001834,1000901,2025-09-07 16:28:57.858883,Shipped,529.57,5.3,PayPal,02933 Erin Flats Apt. 857,678 Brenda Center,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
1835001835,1000901,2025-08-31 16:28:57.858883,Delivered,3446.45,11.35,Credit Card,2571 Jacob Cove,57287 Karen Heights Suite 041,2025-08-31 16:28:57.858883,2025-09-01 16:28:57.858883
1836001836,1000901,2025-08-31 16:28:57.858883,Delivered,4328.28,16.89,PayPal,201 Hunt Path Apt. 385,9875 Bailey Court,2025-08-31 16:28:57.858883,2025-09-02 16:28:57.858883
1837001837,1000902,2025-09-11 16:28:57.858883,Processing,4932.01,17.1,Debit Card,8671 Sean Camp Apt. 139,3574 Ford Manor,2025-09-11 16:28:57.858883,2025-09-12 16:28:57.858883
1838001838,1000902,2025-09-06 16:28:57.858883,Delivered,2189.93,11.12,PayPal,817 Anthony Loop Apt. 357,70125 Smith Haven,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
1839001839,1000903,2025-09-06 16:28:57.858883,Delivered,51.76,12.39,PayPal,2005 Yates Pass Suite 228,03636 Rosales Extensions,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
1840001840,1000904,2025-09-04 16:28:57.858883,Delivered,287.0,8.8,Credit Card,936 Kimberly Landing Apt. 299,34260 Grace Circle,2025-09-04 16:28:57.858883,2025-09-05 16:28:57.858883
1841001841,1000904,2025-09-03 16:28:57.858883,Delivered,2491.23,15.87,Debit Card,1372 Scott Causeway Suite 622,6261 William Points Apt. 081,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
1842001842,1000905,2025-09-05 16:28:57.858883,Delivered,3555.39,13.23,PayPal,568 Smith Spurs Apt. 422,8771 Moses Ports Suite 925,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883
1843001843,1000905,2025-09-07 16:28:57.858883,Shipped,936.51,14.99,PayPal,248 Reid Pines,914 David Knoll Apt. 838,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
1844001844,1000905,2025-09-05 16:28:57.858883,Delivered,1052.42,17.84,PayPal,1672 Reynolds Ville Suite 099,96648 Eric Via,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883
1845001845,1000905,2025-09-05 16:28:57.858883,Delivered,5298.63,19.17,Credit Card,4909 Sharon Inlet,30917 Daniel Inlet,2025-09-05 16:28:57.858883,2025-09-06 16:28:57.858883
1846001846,1000905,2025-09-05 16:28:57.858883,Delivered,852.75,17.45,Credit Card,82376 Ruiz Plains,9963 Bennett Village,2025-09-05 16:28:57.858883,2025-09-05 16:28:57.858883
1847001847,1000906,2025-09-11 16:28:57.858883,Processing,4249.9,14.94,PayPal,681 Fowler Manors Suite 563,70502 Bass Trail Apt. 871,2025-09-11 16:28:57.858883,2025-09-11 16:28:57.858883
1848001848,1000907,2025-08-23 16:28:57.858883,Delivered,2998.11,12.62,Credit Card,3928 Katherine Spurs Apt. 911,0400 Richards Field Suite 210,2025-08-23 16:28:57.858883,2025-08-23 16:28:57.858883
1849001849,1000907,2025-08-23 16:28:57.858883,Delivered,1754.4,18.26,Debit Card,814 Torres Drives,4288 Harris Freeway,2025-08-23 16:28:57.858883,2025-08-23 16:28:57.858883
1850001850,1000907,2025-08-23 16:28:57.858883,Delivered,1127.1,17.44,PayPal,43515 Joyce Spring Suite 033,492 Bryan Points,2025-08-23 16:28:57.858883,2025-08-25 16:28:57.858883
1851001851,1000908,2025-09-13 16:28:57.858883,Pending,3983.82,10.06,Credit Card,3091 Victoria Hills Apt. 231,584 Grant Prairie,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1852001852,1000908,2025-09-13 16:28:57.858883,Pending,2878.16,9.58,Credit Card,8852 Sanders Isle,61422 Victoria Burg,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1853001853,1000908,2025-09-13 16:28:57.858883,Pending,1433.71,11.01,PayPal,7228 Hall Forks Suite 953,123 Regina Lights Apt. 357,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1854001854,1000909,2025-09-08 16:28:57.858883,Shipped,3797.71,7.58,Credit Card,3096 Omar Cove,293 Ferguson Fork,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883
1855001855,1000911,2025-09-01 16:28:57.858883,Delivered,4992.38,11.7,PayPal,87010 Emily Freeway Suite 867,273 Russo Valley Apt. 426,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883
1856001856,1000911,2025-09-01 16:28:57.858883,Delivered,5446.94,18.83,Credit Card,2683 Gonzalez Avenue Apt. 941,00372 Payne Brooks Apt. 856,2025-09-01 16:28:57.858883,2025-09-01 16:28:57.858883
1857001857,1000912,2025-09-02 16:28:57.858883,Delivered,1586.01,18.88,Credit Card,2921 Pacheco Views,106 Lisa Village,2025-09-02 16:28:57.858883,2025-09-03 16:28:57.858883
1858001858,1000912,2025-09-02 16:28:57.858883,Delivered,1292.1,19.89,Debit Card,745 Amber Trace,409 James Lights,2025-09-02 16:28:57.858883,2025-09-02 16:28:57.858883
1859001859,1000913,2025-09-13 16:28:57.858883,Pending,2525.29,15.46,Credit Card,38036 Mary Shores Apt. 299,87449 Bowers Road,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1860001860,1000913,2025-09-13 16:28:57.858883,Pending,1605.82,19.39,Credit Card,532 Collier Avenue,49004 Holland Bridge Suite 128,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1861001861,1000913,2025-09-13 16:28:57.858883,Pending,4460.66,18.63,Debit Card,504 Ana Cape Suite 228,880 Thompson Ramp Suite 713,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1862001862,1000913,2025-09-13 16:28:57.858883,Pending,1240.17,8.49,Debit Card,661 Perkins Row Apt. 851,277 Burke Shoals,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1863001863,1000913,2025-09-13 16:28:57.858883,Pending,2740.04,6.18,Credit Card,95152 Mark Rue Apt. 752,6063 Smith Villages,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1864001864,1000913,2025-09-13 16:28:57.858883,Pending,1663.94,10.29,Credit Card,6906 Mcdonald Square Suite 347,024 Antonio Forest Suite 771,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1865001865,1000914,2025-09-12 16:28:57.858883,Pending,4768.07,7.77,PayPal,349 Browning Station,678 Davis Haven,2025-09-12 16:28:57.858883,2025-09-14 16:28:57.858883
1866001866,1000915,2025-09-01 16:28:57.858883,Delivered,982.55,18.59,PayPal,85465 Rick Trail,5611 Kevin Via,2025-09-01 16:28:57.858883,2025-09-01 16:28:57.858883
1867001867,1000915,2025-08-27 16:28:57.858883,Delivered,2690.32,5.77,Credit Card,48737 Adams Tunnel,24935 Cook Courts,2025-08-27 16:28:57.858883,2025-08-29 16:28:57.858883
1868001868,1000917,2025-08-24 16:28:57.858883,Delivered,1628.87,15.15,Debit Card,456 Randy Lodge,6109 Armstrong Drive,2025-08-24 16:28:57.858883,2025-08-25 16:28:57.858883
1869001869,1000917,2025-09-12 16:28:57.858883,Pending,2130.26,16.97,Credit Card,5729 Martin Harbors Apt. 031,667 Wallace Mountains,2025-09-12 16:28:57.858883,2025-09-14 16:28:57.858883
1870001870,1000917,2025-09-06 16:28:57.858883,Delivered,3941.1,9.86,PayPal,880 Wilson Streets Apt. 602,5875 Stephen Walks Suite 972,2025-09-06 16:28:57.858883,2025-09-07 16:28:57.858883
1871001871,1000917,2025-08-24 16:28:57.858883,Delivered,4332.04,10.36,Debit Card,022 Perkins Viaduct,60104 Chang Spurs,2025-08-24 16:28:57.858883,2025-08-24 16:28:57.858883
1872001872,1000918,2025-09-11 16:28:57.858883,Processing,5013.93,16.47,Credit Card,6546 Barber Valley Apt. 709,4068 Fry Gateway Suite 327,2025-09-11 16:28:57.858883,2025-09-12 16:28:57.858883
1873001873,1000920,2025-09-10 16:28:57.858883,Processing,2194.74,8.0,Credit Card,041 Romero Pine Apt. 034,029 Brady Keys Apt. 607,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883
1874001874,1000920,2025-09-10 16:28:57.858883,Processing,3857.71,6.3,Debit Card,9925 Kyle Pike,12462 Paul Isle Apt. 723,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883
1875001875,1000920,2025-09-10 16:28:57.858883,Processing,757.08,11.38,Credit Card,037 James Trail,386 Gregory Place Apt. 220,2025-09-10 16:28:57.858883,2025-09-12 16:28:57.858883
1876001876,1000920,2025-09-10 16:28:57.858883,Processing,2293.07,12.89,PayPal,6785 Matthews Mount Apt. 662,956 Smith Point Apt. 655,2025-09-10 16:28:57.858883,2025-09-11 16:28:57.858883
1877001877,1000921,2025-09-08 16:28:57.858883,Shipped,4979.37,5.21,Debit Card,4931 Williams Heights,1958 Jarvis Mission Suite 898,2025-09-08 16:28:57.858883,2025-09-08 16:28:57.858883
