CUSTOMER_ID,EMAIL,FIRST_NAME,LAST_NAME,AGE,GENDER,ANNUAL_INCOME,MARITAL_STATUS,EDUCATION,LOCATION_TYPE,CITY,STATE,COUNTRY,SIGNUP_DATE,LAST_LOGIN,PREFERRED_CHANNEL,IS_ACTIVE,DATA_SOURCE,BATCH_ID,LOADED_AT
1000128,reginabrooks@example.net,William,Hansen,64,F,43769,Single,Bachelor,Urban,Gonzalezfort,Arizona,USA,2025-08-21 16:28:57.858,2025-08-22T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000129,mariahmoore@example.com,Kelly,Rojas,51,Other,88239,Widowed,Master,Suburban,Santanaport,New Jersey,USA,2025-09-02 16:28:57.858,2025-09-03T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000130,sflores@example.org,Phyllis,Olson,31,Other,63214,Divorced,Some College,Rural,Paulshire,Illinois,USA,2025-08-15 16:28:57.858,2025-08-17T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000131,robertsbrandon@example.org,Alicia,Bowman,18,M,34268,Married,Bachelor,Urban,Johnnyberg,New York,USA,2025-09-03 16:28:57.858,2025-09-07T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000132,bethjohnson@example.org,Michael,Smith,41,M,27566,Divorced,PhD,Rural,Ninaland,New Mexico,USA,2025-09-04 16:28:57.858,2025-09-06T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000133,susan43@example.com,Kevin,Fields,69,M,22095,Married,PhD,Suburban,Raymondberg,Alabama,USA,2025-09-01 16:28:57.858,2025-09-04T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000134,leewilliam@example.com,Olivia,Carroll,38,Other,68922,Divorced,Master,Suburban,Ericborough,Montana,USA,2025-08-15 16:28:57.858,2025-08-20T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000135,jmills@example.com,John,Townsend,66,F,21924,Single,PhD,Urban,North Jenniferborough,South Dakota,USA,2025-08-14 16:28:57.858,2025-08-17T16:28:57.858,Mobile App,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000136,xwilliams@example.org,Denise,Anderson,62,F,65306,Married,PhD,Rural,East Steven,Michigan,USA,2025-09-09 16:28:57.858,2025-09-13T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000137,cynthiaflores@example.com,Scott,Brennan,30,F,78863,Single,Master,Urban,Saunderstown,Kentucky,USA,2025-08-27 16:28:57.858,2025-08-31T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000138,justinshepard@example.com,Ian,Bowers,47,F,46993,Single,High School,Urban,Samanthafurt,North Carolina,USA,2025-08-30 16:28:57.858,2025-09-03T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000139,nancy95@example.net,David,Carter,46,F,53440,Single,Bachelor,Rural,East Erika,Missouri,USA,2025-08-24 16:28:57.858,2025-08-24T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000140,wcooper@example.org,Cynthia,Jennings,46,M,84863,Single,Some College,Rural,South Amyhaven,Ohio,USA,2025-08-17 16:28:57.858,2025-08-17T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000141,madams@example.org,Scott,Schultz,68,M,27865,Married,Some College,Suburban,Port Thomas,Delaware,USA,2025-08-14 16:28:57.858,2025-08-17T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000142,rjackson@example.com,Stephen,Martinez,76,F,15000,Married,High School,Urban,Emilyville,Georgia,USA,2025-08-15 16:28:57.858,2025-08-15T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000143,cynthia18@example.net,Ashley,Daniels,42,Other,82649,Single,Some College,Urban,Markhaven,Delaware,USA,2025-08-16 16:28:57.858,2025-08-16T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000144,hwilliams@example.net,Michael,Sellers,49,F,46319,Widowed,High School,Urban,Lake Kevin,Connecticut,USA,2025-08-18 16:28:57.858,2025-08-22T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000145,bjones@example.net,Karen,Wheeler,41,Other,50209,Divorced,PhD,Rural,Lake Charles,Pennsylvania,USA,2025-09-08 16:28:57.858,2025-09-09T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000146,spencerernest@example.com,Donald,Mcclain,36,F,90488,Married,High School,Urban,South Davidland,Oklahoma,USA,2025-08-25 16:28:57.858,2025-08-25T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000147,vasquezbrianna@example.com,Donald,Contreras,50,M,44212,Married,Master,Suburban,Wongport,Maine,USA,2025-08-23 16:28:57.858,2025-08-24T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000148,ujacobson@example.org,Monica,Stout,58,F,74218,Divorced,Bachelor,Suburban,Edwardsborough,Georgia,USA,2025-09-10 16:28:57.858,2025-09-13T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000149,crystalluna@example.net,Jillian,Hunt,57,F,83888,Widowed,Some College,Urban,Olsonfurt,Maine,USA,2025-09-10 16:28:57.858,2025-09-13T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000150,shelly41@example.com,Christopher,Miller,32,M,48194,Divorced,High School,Rural,West Raymondstad,Illinois,USA,2025-08-26 16:28:57.858,2025-08-29T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000151,lindsay58@example.net,Stanley,Garcia,56,M,83311,Divorced,Some College,Suburban,New Daniellefurt,New Hampshire,USA,2025-08-25 16:28:57.858,2025-08-28T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000152,edwardpatton@example.com,Joshua,Luna,44,F,68519,Married,Bachelor,Rural,Lawrenceview,New Mexico,USA,2025-09-13 16:28:57.858,2025-09-13T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000153,brandon06@example.net,Barbara,Carpenter,64,Other,47252,Married,Bachelor,Rural,Jenniferstad,New Hampshire,USA,2025-09-11 16:28:57.858,2025-09-12T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000186,tylerbrown@example.com,Christopher,Moody,66,M,93778,Single,Bachelor,Rural,Annchester,Michigan,USA,2025-09-10 16:28:57.858,2025-09-13T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000187,jonescarl@example.com,Troy,Sweeney,77,M,41979,Widowed,Bachelor,Suburban,Feliciafurt,Arkansas,USA,2025-08-21 16:28:57.858,2025-08-23T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000188,carrillomegan@example.org,Courtney,Anderson,58,Other,70500,Divorced,Bachelor,Rural,Patriciastad,Wyoming,USA,2025-08-24 16:28:57.858,2025-08-25T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000219,uspencer@example.org,Linda,Anderson,19,F,63333,Married,Bachelor,Urban,Rodneymouth,Michigan,USA,2025-09-07 16:28:57.858,2025-09-11T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000221,prestonelizabeth@example.net,Luke,Rubio,18,Other,62326,Single,Bachelor,Rural,New Curtisview,Arizona,USA,2025-09-02 16:28:57.858,2025-09-06T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000222,markking@example.org,Shawn,Baker,25,M,85090,Married,PhD,Urban,New Mariahaven,New Hampshire,USA,2025-08-30 16:28:57.858,2025-09-02T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000223,tsanchez@example.com,Emily,Hill,50,Other,36803,Divorced,Bachelor,Suburban,East Lisa,Delaware,USA,2025-08-23 16:28:57.858,2025-08-24T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000224,john48@example.net,Raven,Martinez,37,Other,33223,Married,PhD,Suburban,Prattfort,Georgia,USA,2025-08-31 16:28:57.858,2025-09-03T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000225,josephjohnson@example.org,Christina,Webb,44,F,93654,Single,Some College,Urban,West Charles,Utah,USA,2025-09-07 16:28:57.858,2025-09-08T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000226,michael61@example.org,Sherri,Maddox,30,F,80121,Single,Some College,Urban,Jenniferstad,Rhode Island,USA,2025-08-27 16:28:57.858,2025-09-01T16:28:57.858,Mobile App,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000227,hughesangela@example.org,Robert,Wagner,37,M,41213,Widowed,Master,Suburban,Lake Kariberg,Utah,USA,2025-09-08 16:28:57.858,2025-09-08T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000228,samantha48@example.com,Henry,Rivera,43,Other,33942,Divorced,High School,Suburban,Harmonville,Delaware,USA,2025-08-27 16:28:57.858,2025-08-28T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000229,glee@example.com,Michelle,Johnson,36,Other,29063,Single,High School,Rural,West Dean,South Carolina,USA,2025-08-25 16:28:57.858,2025-08-25T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000230,qlandry@example.org,Ryan,Ramos,74,Other,66057,Widowed,Master,Suburban,Emilyview,Mississippi,USA,2025-08-15 16:28:57.858,2025-08-18T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000231,ogarcia@example.org,Heather,Lawrence,34,Other,71419,Single,Some College,Urban,Pittsburgh,North Dakota,USA,2025-08-21 16:28:57.858,2025-08-22T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000232,daniel30@example.org,William,Spencer,43,F,58370,Widowed,Bachelor,Suburban,Longburgh,Maryland,USA,2025-08-23 16:28:57.858,2025-08-28T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000233,mdavidson@example.net,Ryan,Franco,54,M,87725,Married,Bachelor,Suburban,Adriennestad,New Hampshire,USA,2025-08-26 16:28:57.858,2025-08-28T16:28:57.858,Mobile App,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000234,john36@example.com,Jonathan,Wang,37,Other,47725,Widowed,Bachelor,Suburban,Lake Rebecca,New Mexico,USA,2025-08-28 16:28:57.858,2025-09-01T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000235,michael85@example.net,Daniel,Morris,40,M,15000,Married,Master,Rural,Jacobfurt,Colorado,USA,2025-09-08 16:28:57.858,2025-09-09T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000236,steveellis@example.com,Cindy,Rodriguez,22,M,106006,Divorced,Bachelor,Urban,New Gina,Arkansas,USA,2025-08-25 16:28:57.858,2025-08-27T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000237,jermaine39@example.com,Nancy,Gomez,69,M,57528,Married,Bachelor,Suburban,Ashleybury,New Jersey,USA,2025-08-29 16:28:57.858,2025-09-01T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000238,brianna58@example.org,Yvonne,Santiago,53,Other,74337,Divorced,Some College,Urban,Lake Teresaburgh,West Virginia,USA,2025-08-15 16:28:57.858,2025-08-16T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000239,newmanrhonda@example.org,Yolanda,Hamilton,90,M,98587,Single,PhD,Rural,Millerview,Arkansas,USA,2025-08-28 16:28:57.858,2025-08-29T16:28:57.858,Web,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000240,wberger@example.net,Erik,Thompson,43,F,36333,Married,Bachelor,Rural,North Daniel,Vermont,USA,2025-08-18 16:28:57.858,2025-08-18T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000241,christineward@example.net,Daisy,Martinez,20,F,71103,Divorced,High School,Rural,Lopezshire,New Jersey,USA,2025-08-28 16:28:57.858,2025-08-29T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000242,ericrichards@example.net,William,Waters,33,F,22332,Widowed,Bachelor,Urban,Ambershire,Pennsylvania,USA,2025-09-10 16:28:57.858,2025-09-13T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000243,richardsthomas@example.net,Carlos,Browning,35,M,32553,Divorced,High School,Rural,North Allison,Alabama,USA,2025-08-21 16:28:57.858,2025-08-26T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000244,christopherfarmer@example.net,Taylor,Becker,70,Other,91449,Divorced,Bachelor,Suburban,South Peter,Indiana,USA,2025-09-03 16:28:57.858,2025-09-04T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000245,gberry@example.org,Dustin,Hale,44,Other,109398,Divorced,High School,Suburban,East Brian,South Carolina,USA,2025-08-23 16:28:57.858,2025-08-23T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000246,brianlane@example.com,Abigail,Hill,46,F,39161,Married,PhD,Rural,Thomasside,Kansas,USA,2025-08-19 16:28:57.858,2025-08-23T16:28:57.858,Email,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000247,davistravis@example.net,Erin,Macdonald,67,M,81167,Married,Some College,Rural,Pamelaport,Tennessee,USA,2025-08-24 16:28:57.858,2025-08-29T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000220,igreene@example.net,Isabel,Hale,50,M,64019,Married,Master,Rural,Kingland,New Hampshire,USA,2025-09-03 16:28:57.858,2025-09-08T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000218,bakerwanda@example.net,Jeanette,Shields,69,Other,23596,Widowed,PhD,Rural,Kylechester,Connecticut,USA,2025-08-28 16:28:57.858,2025-08-28T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000189,grahamlinda@example.com,Melissa,Rios,77,F,40751,Widowed,Bachelor,Urban,West Traci,Georgia,USA,2025-09-12 16:28:57.858,2025-09-13T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000217,gmanning@example.org,Rebecca,Cervantes,67,Other,67222,Widowed,PhD,Rural,West Kenneth,Wyoming,USA,2025-08-26 16:28:57.858,2025-08-31T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000190,christopher18@example.net,Thomas,Scott,32,M,47018,Divorced,PhD,Urban,Kristineshire,Louisiana,USA,2025-08-18 16:28:57.858,2025-08-22T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000191,jacobmayer@example.org,Jennifer,Dougherty,18,M,49227,Married,Master,Rural,South Brendaborough,Tennessee,USA,2025-08-18 16:28:57.858,2025-08-19T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000192,joshua07@example.com,Melanie,Salas,33,M,69511,Divorced,Bachelor,Rural,South Justin,Texas,USA,2025-09-13 16:28:57.858,2025-09-13T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000193,michael96@example.net,Patricia,Parks,50,M,121285,Divorced,PhD,Suburban,Jacobville,Arkansas,USA,2025-08-14 16:28:57.858,2025-08-14T16:28:57.858,Mobile App,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000194,millerandrew@example.org,Amanda,Collins,59,F,47692,Single,Some College,Urban,West Robert,Indiana,USA,2025-09-01 16:28:57.858,2025-09-04T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000195,amypena@example.org,Lisa,Mathews,31,M,79757,Divorced,High School,Rural,Lawrencetown,Arkansas,USA,2025-08-31 16:28:57.858,2025-09-04T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000196,vlawrence@example.org,Bradley,Kane,25,F,119943,Divorced,PhD,Urban,Richardfort,Indiana,USA,2025-08-15 16:28:57.858,2025-08-19T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000197,gnelson@example.org,Cheryl,Lewis,62,F,50924,Widowed,High School,Urban,East Stephaniestad,Indiana,USA,2025-08-18 16:28:57.858,2025-08-22T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000198,jordanmichael@example.com,Jill,Little,19,F,105616,Widowed,Master,Rural,Mooreborough,New Mexico,USA,2025-08-21 16:28:57.858,2025-08-26T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000199,anthonyfrancis@example.net,Timothy,Mcmillan,43,M,102134,Widowed,Master,Rural,Williamsshire,Virginia,USA,2025-08-28 16:28:57.858,2025-08-30T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000200,bonnieking@example.org,Tyler,Waters,21,Other,47018,Divorced,High School,Urban,Wellsside,Pennsylvania,USA,2025-09-13 16:28:57.858,2025-09-13T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000201,jdavis@example.net,Nancy,Jimenez,45,M,66409,Divorced,Bachelor,Suburban,North David,New Jersey,USA,2025-08-26 16:28:57.858,2025-08-29T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000202,wilsonelizabeth@example.org,William,Scott,38,M,83685,Single,Bachelor,Rural,North Cherylchester,Ohio,USA,2025-08-24 16:28:57.858,2025-08-28T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000203,jpalmer@example.com,Beth,Pope,28,F,60728,Widowed,High School,Suburban,Callahanmouth,Maine,USA,2025-09-05 16:28:57.858,2025-09-06T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000204,jessica15@example.org,John,Harper,46,F,80433,Married,Master,Urban,Lopezfurt,Massachusetts,USA,2025-08-14 16:28:57.858,2025-08-16T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000205,pamelajohnson@example.com,Rebecca,Scott,55,Other,31260,Divorced,High School,Suburban,Benderfort,Delaware,USA,2025-09-05 16:28:57.858,2025-09-09T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000206,davidsalazar@example.net,Jeffrey,Rivera,21,F,103330,Widowed,Some College,Urban,East Meaganfurt,Wyoming,USA,2025-08-19 16:28:57.858,2025-08-21T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000207,juanhernandez@example.net,Jacob,Wright,49,Other,42545,Single,Some College,Urban,North Michaelmouth,New Hampshire,USA,2025-08-17 16:28:57.858,2025-08-21T16:28:57.858,Email,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000208,ramirezdavid@example.net,Melissa,Baker,68,F,68470,Divorced,High School,Rural,Lake James,Ohio,USA,2025-08-23 16:28:57.858,2025-08-27T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000209,pamela64@example.org,Aaron,Bowers,62,F,67025,Divorced,High School,Rural,Port Sarah,Florida,USA,2025-08-14 16:28:57.858,2025-08-19T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000210,melissayoung@example.org,Phillip,Jimenez,75,M,117660,Divorced,High School,Urban,North Theresaview,Nebraska,USA,2025-09-12 16:28:57.858,2025-09-13T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000211,diazcharles@example.org,Brittney,Rodriguez,41,M,94147,Married,Bachelor,Rural,Port Ericshire,Idaho,USA,2025-08-28 16:28:57.858,2025-08-28T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000212,colemanalan@example.net,Timothy,Hopkins,54,M,106058,Widowed,Bachelor,Urban,New Alyssa,Maryland,USA,2025-08-23 16:28:57.858,2025-08-26T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000213,micheal64@example.net,Michael,Conrad,30,F,85581,Widowed,Bachelor,Suburban,East Marcusport,Arkansas,USA,2025-08-19 16:28:57.858,2025-08-21T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000214,nbaldwin@example.com,Rodney,Moses,60,M,15000,Divorced,Some College,Rural,South Jerry,Utah,USA,2025-09-08 16:28:57.858,2025-09-10T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000215,millereileen@example.org,Emily,Taylor,27,Other,15000,Divorced,Some College,Suburban,West Garrettton,New York,USA,2025-09-07 16:28:57.858,2025-09-09T16:28:57.858,Email,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000216,logankimberly@example.org,Troy,Parker,40,F,86526,Single,High School,Urban,North Joseville,New Hampshire,USA,2025-08-21 16:28:57.858,2025-08-22T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000126,craig02@example.net,Rachel,Harrell,76,M,95973,Divorced,Some College,Suburban,East Brianstad,Rhode Island,USA,2025-08-23 16:28:57.858,2025-08-23T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000124,phillipssarah@example.com,Kari,Conway,71,M,77149,Divorced,High School,Suburban,Harperbury,California,USA,2025-08-29 16:28:57.858,2025-08-31T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000249,hendersonstacey@example.net,Chelsey,Rogers,31,F,23516,Married,Some College,Rural,Summersborough,Alabama,USA,2025-08-21 16:28:57.858,2025-08-24T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000046,westpaige@example.com,Stephanie,Moore,34,F,55170,Widowed,Some College,Urban,North Jaclynmouth,Nevada,USA,2025-08-23 16:28:57.858,2025-08-25T16:28:57.858,Mobile App,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000033,lmartinez@example.com,Jeremy,Haas,43,M,95105,Widowed,Bachelor,Rural,Cynthiahaven,Indiana,USA,2025-08-29 16:28:57.858,2025-08-31T16:28:57.858,Email,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000034,stephanie26@example.net,Pamela,Smith,50,Other,45646,Widowed,PhD,Urban,West Marystad,North Dakota,USA,2025-08-30 16:28:57.858,2025-08-31T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000035,stevengarcia@example.net,Jeremy,Wilson,50,Other,111141,Married,PhD,Suburban,South Kathy,Maine,USA,2025-09-07 16:28:57.858,2025-09-10T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000036,sbarnes@example.org,Brett,Jarvis,44,Other,111939,Single,Bachelor,Suburban,Mcmahonberg,Connecticut,USA,2025-08-14 16:28:57.858,2025-08-15T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000037,debra40@example.org,Jacqueline,Kirby,18,M,89657,Widowed,Master,Suburban,New Cheryl,Virginia,USA,2025-09-04 16:28:57.858,2025-09-08T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
