customer_id,email,first_name,last_name,age,gender,annual_income,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
547,gabriellegreene@example.net,Mitchell,Baker,55,M,66558,Divorced,Some College,Rural,Nelsontown,Wyoming,USA,2024-12-10,2024-12-28,Web,False
548,joseph50@example.org,Gabrielle,Petty,55,Other,62578,Widowed,PhD,Suburban,New Francisco,Maine,USA,2024-06-03,2024-06-06,Email,True
549,richard64@example.org,Gerald,Clark,46,Other,15000,Married,Master,Suburban,New Elizabeth,Oklahoma,USA,2023-12-23,2024-01-10,Web,True
550,olsonwanda@example.com,William,Johnson,58,F,75394,Widowed,High School,Urban,East Tammyville,Maryland,USA,2024-03-24,2024-03-24,Email,True
551,veronica40@example.com,Jeffrey,Cisneros,59,M,15000,Divorced,Master,Rural,Melissabury,Nebraska,USA,2024-10-27,2024-10-31,Web,True
552,micheal26@example.net,Joanne,Kerr,76,Other,60812,Divorced,PhD,Suburban,South Amberfurt,Vermont,USA,2023-03-08,2023-04-07,Email,False
553,charlesbrian@example.org,Christina,Moss,61,F,33802,Widowed,Some College,Suburban,Erinbury,Oklahoma,USA,2024-09-04,2024-09-10,Email,True
554,rmckenzie@example.com,Laurie,Daugherty,54,Other,33397,Divorced,Bachelor,Urban,Blakeview,New Jersey,USA,2024-07-05,2024-07-23,Email,True
555,jenniferallen@example.net,Melissa,Armstrong,35,Other,122420,Divorced,High School,Rural,New James,Utah,USA,2023-05-28,2023-05-29,Email,True
556,odonnellchristine@example.com,Jeremy,Fernandez,42,M,71522,Single,PhD,Urban,New Laurenport,New Jersey,USA,2024-08-24,2024-09-09,Mobile App,True
557,martinjasmine@example.com,David,Smith,58,M,79870,Married,Some College,Urban,Lake Jordan,Colorado,USA,2023-07-19,2023-08-08,Mobile App,True
558,gonzalezwilliam@example.com,Stephanie,Fox,47,M,75948,Single,Master,Rural,Wagnerchester,Oregon,USA,2023-12-06,2023-12-28,Email,True
559,amy31@example.net,Joseph,Martinez,81,F,63271,Widowed,Some College,Suburban,North Jennifer,New Hampshire,USA,2024-02-22,2024-02-27,Web,True
560,cynthia97@example.com,Linda,Mahoney,48,Other,96519,Widowed,Bachelor,Suburban,Sherryberg,Michigan,USA,2023-07-01,2023-07-03,Web,True
561,steven91@example.com,Gina,Jones,61,M,100610,Divorced,High School,Suburban,North Michelle,New Jersey,USA,2023-07-25,2023-08-08,Web,True
562,jdouglas@example.org,Joseph,Campbell,54,Other,30709,Single,PhD,Urban,North Lisa,Rhode Island,USA,2023-01-21,2023-02-11,Mobile App,False
563,oheath@example.net,Bethany,Reyes,69,Other,30609,Single,High School,Suburban,Port Adrian,Michigan,USA,2023-01-02,2023-01-14,Mobile App,False
564,smiddleton@example.com,Wendy,Reed,49,Other,42371,Divorced,High School,Urban,Lake Marie,Wyoming,USA,2024-08-04,2024-08-10,Email,True
565,kimberly59@example.com,Margaret,Koch,44,Other,74862,Married,Bachelor,Urban,Martinchester,Vermont,USA,2023-07-06,2023-08-02,Email,True
566,johnsonwendy@example.org,Sandra,Williams,49,F,77657,Married,Master,Rural,Alexandershire,South Dakota,USA,2024-09-06,2024-10-03,Web,True
567,mary32@example.org,Shannon,Williams,69,M,78606,Single,PhD,Urban,East Justinview,New Mexico,USA,2024-03-31,2024-04-25,Mobile App,True
568,floresbetty@example.org,Courtney,Lopez,41,F,93922,Married,PhD,Rural,North Jameshaven,Maine,USA,2023-04-21,2023-04-26,Web,True
569,jonesheather@example.org,Dustin,Jenkins,62,M,28171,Divorced,Master,Rural,West Jacob,Pennsylvania,USA,2024-09-09,2024-09-26,Mobile App,True
570,petersonnatalie@example.net,Robert,Jones,53,Other,86035,Single,Bachelor,Urban,East Kim,Hawaii,USA,2023-04-30,2023-05-11,Web,True
571,lawrencewilliam@example.com,Christina,Murphy,40,M,106271,Widowed,High School,Suburban,Joshuafurt,Rhode Island,USA,2024-05-17,2024-05-18,Mobile App,True
572,kburton@example.net,Benjamin,Clark,42,Other,68767,Single,PhD,Urban,Jenniferland,Massachusetts,USA,2024-11-06,2024-11-27,Email,True
573,amysanders@example.com,Jordan,Hudson,42,Other,65467,Widowed,PhD,Rural,West Danaview,Oregon,USA,2024-06-23,2024-06-29,Mobile App,True
574,brianhoover@example.com,Tanya,Juarez,28,M,21798,Divorced,Master,Suburban,South Jeffshire,Massachusetts,USA,2024-04-03,2024-04-16,Mobile App,False
575,laura58@example.com,Michael,Wheeler,68,F,39591,Single,Bachelor,Rural,South Donnastad,South Carolina,USA,2023-01-25,2023-02-09,Email,True
576,zoliver@example.org,Tricia,Thompson,30,F,15000,Single,PhD,Urban,Heathermouth,Oregon,USA,2024-05-24,2024-05-30,Web,True
577,anthonyvasquez@example.com,Ashley,Anderson,35,Other,25307,Married,Bachelor,Rural,Sotoland,Utah,USA,2024-08-24,2024-08-25,Email,False
578,tinahinton@example.net,Jacob,Taylor,69,F,95294,Married,Bachelor,Rural,Savageton,Oklahoma,USA,2023-11-07,2023-11-08,Email,True
579,hillchristine@example.com,Vincent,Farmer,34,Other,132573,Married,PhD,Suburban,Port Darrell,Minnesota,USA,2024-06-04,2024-06-25,Email,False
580,frosttodd@example.com,Jimmy,Mckay,59,M,55255,Widowed,Some College,Urban,Mccormickland,Georgia,USA,2023-08-08,2023-08-30,Mobile App,False
581,brandon48@example.com,Vanessa,Mcguire,18,F,133728,Married,PhD,Rural,Kingmouth,Washington,USA,2023-07-28,2023-08-16,Web,False
582,johnsonkimberly@example.org,Gary,Cortez,24,M,15638,Single,Bachelor,Urban,Hansenburgh,Washington,USA,2024-01-26,2024-02-23,Web,True
583,rsosa@example.com,Lucas,Parker,60,M,138192,Widowed,Some College,Suburban,Port Laura,Maryland,USA,2023-12-05,2024-01-03,Mobile App,False
584,nmonroe@example.org,Mary,Ortiz,65,Other,81917,Married,PhD,Rural,Williamsberg,Rhode Island,USA,2023-05-26,2023-06-03,Mobile App,True
585,darlene94@example.org,Troy,Jackson,53,F,90602,Married,Bachelor,Suburban,West David,New Mexico,USA,2024-10-03,2024-10-25,Web,True
586,perkinssara@example.org,Barbara,Perez,56,F,73435,Divorced,Some College,Suburban,West Kristen,Vermont,USA,2024-02-28,2024-03-07,Email,False
587,kimberly31@example.org,Tony,Kim,46,F,63122,Single,Master,Urban,Blackstad,South Dakota,USA,2024-12-10,2024-12-31,Email,True
588,derek95@example.org,Angela,Ramirez,33,M,56579,Single,Some College,Suburban,Williamton,Minnesota,USA,2024-10-14,2024-10-16,Web,True
589,evansrichard@example.net,Steven,Adams,19,Other,62049,Divorced,Master,Suburban,New Jenniferstad,Hawaii,USA,2023-06-21,2023-07-08,Mobile App,True
590,davidmckee@example.net,Karen,Morgan,30,F,31892,Single,High School,Suburban,Cherylfurt,Illinois,USA,2024-08-06,2024-09-01,Web,True
591,moranallison@example.com,Ashley,Williams,47,F,106760,Married,Some College,Rural,Richardview,Utah,USA,2024-07-22,2024-07-23,Mobile App,True
592,joshuazhang@example.com,Jamie,Cline,58,M,17884,Single,Master,Urban,North Eugeneport,Vermont,USA,2023-04-25,2023-04-27,Email,True
593,bwheeler@example.com,Sydney,Silva,30,F,93223,Divorced,Master,Rural,Joshuamouth,Maine,USA,2023-09-05,2023-09-09,Mobile App,True
594,kmckinney@example.com,Kenneth,Allen,30,Other,58261,Married,Some College,Rural,Brockberg,Vermont,USA,2023-02-12,2023-02-22,Web,True
595,ycox@example.com,Isabel,Coleman,53,F,35949,Divorced,Some College,Suburban,North Cindyburgh,Texas,USA,2023-06-06,2023-06-20,Web,True
596,vwilcox@example.org,Ronnie,Harris,46,F,24979,Widowed,Some College,Suburban,South Amandafort,Georgia,USA,2023-02-27,2023-03-15,Web,True
597,xhoward@example.com,Candace,Gomez,35,M,74593,Divorced,Master,Urban,Patrickbury,Maine,USA,2024-10-04,2024-10-31,Mobile App,False
598,wsandoval@example.com,Michael,Green,21,Other,78214,Divorced,PhD,Urban,Alvarezburgh,New Mexico,USA,2023-09-09,2023-09-13,Email,True
599,jaime00@example.com,Jennifer,Williams,44,M,81574,Single,Master,Rural,North Robertton,Texas,USA,2023-02-28,2023-03-17,Web,True
600,carl23@example.org,Matthew,Thomas,48,Other,105924,Divorced,Bachelor,Urban,East Ryan,Pennsylvania,USA,2023-06-23,2023-06-27,Web,True
601,hpena@example.org,Sydney,Rhodes,46,F,52117,Single,PhD,Urban,Port Brian,North Carolina,USA,2023-01-07,2023-02-02,Mobile App,True
602,justincooper@example.org,Crystal,Matthews,46,M,81298,Single,PhD,Rural,New Joshua,Iowa,USA,2023-05-03,2023-05-05,Web,True
603,charles11@example.org,Robert,Dodson,45,Other,66217,Widowed,Bachelor,Rural,East Tanya,Texas,USA,2024-05-02,2024-05-21,Mobile App,True
604,david56@example.net,Sabrina,Young,34,Other,45112,Widowed,PhD,Suburban,North Dianaberg,Nebraska,USA,2023-09-01,2023-09-12,Email,True
605,erikamccullough@example.com,Bobby,Evans,23,F,117487,Divorced,Some College,Urban,East James,Michigan,USA,2023-06-06,2023-06-15,Email,True
606,tkent@example.org,Kelly,Johnson,26,F,44212,Married,Bachelor,Rural,Lake Mark,Michigan,USA,2024-02-02,2024-02-02,Mobile App,True
607,powellerin@example.com,Mark,Taylor,34,M,91847,Widowed,Master,Rural,South Nathaniel,Rhode Island,USA,2023-05-28,2023-06-25,Email,True
608,leslie28@example.com,Lori,Hall,40,M,102432,Divorced,Some College,Suburban,New Judithshire,New York,USA,2024-02-16,2024-02-29,Mobile App,True
609,james73@example.net,Kelly,Weber,34,F,73369,Widowed,Master,Suburban,Bryanmouth,Kentucky,USA,2024-04-08,2024-04-18,Mobile App,True
610,swilson@example.net,Wayne,Copeland,32,Other,129354,Married,Some College,Urban,Stevenburgh,Wyoming,USA,2023-05-17,2023-06-08,Web,True
611,connie40@example.com,Jonathon,Banks,27,Other,74294,Divorced,Master,Rural,Lake Kimton,Vermont,USA,2024-11-06,2024-12-03,Mobile App,True
612,morgan63@example.org,Alicia,Barr,54,M,77413,Widowed,Some College,Suburban,Hurleyview,Iowa,USA,2023-11-11,2023-11-14,Email,True
613,shawn88@example.com,Elizabeth,Murphy,42,Other,61105,Widowed,High School,Urban,East Antonio,New Hampshire,USA,2023-11-04,2023-11-10,Mobile App,True
614,andrewharrell@example.net,Phyllis,Lopez,45,Other,60589,Widowed,PhD,Suburban,Sharonland,Kansas,USA,2023-06-10,2023-06-15,Mobile App,False
615,anthonynelson@example.org,Edward,Lloyd,59,F,131315,Married,Bachelor,Rural,New Alison,Nevada,USA,2023-07-31,2023-08-21,Email,True
616,kristin05@example.com,Derrick,Smith,36,F,23905,Married,Some College,Suburban,New Michellechester,Arkansas,USA,2024-10-18,2024-10-28,Mobile App,True
617,courtneydrake@example.org,Joshua,Miller,43,F,142391,Divorced,PhD,Rural,Diazhaven,Texas,USA,2023-05-14,2023-05-30,Email,True
618,lucasnicholas@example.org,Dawn,Anderson,32,Other,114173,Single,High School,Urban,New Rebeccaborough,South Carolina,USA,2023-02-06,2023-02-06,Web,True
619,montoyagary@example.net,Christopher,Trujillo,70,F,48392,Single,Bachelor,Suburban,Johnsonmouth,Kentucky,USA,2023-02-24,2023-03-02,Email,True
620,npena@example.net,Heidi,Phillips,53,F,113851,Single,Bachelor,Rural,Lake Daniel,Kentucky,USA,2023-08-07,2023-09-05,Mobile App,True
621,jefferyreyes@example.org,Theresa,Hubbard,39,F,58892,Divorced,Some College,Suburban,Huffmanberg,Maine,USA,2024-04-02,2024-04-11,Web,True
622,fullerbrandon@example.org,Dustin,Wilson,36,M,34557,Married,Master,Urban,Andrewstad,Arkansas,USA,2023-06-13,2023-06-30,Email,True
623,mark34@example.net,Jonathan,Mathews,35,Other,28281,Widowed,Bachelor,Rural,West Kristenfort,Oklahoma,USA,2024-07-29,2024-08-25,Web,True
624,bmiller@example.org,Brooke,Vasquez,45,M,41900,Widowed,High School,Urban,North Emilyfurt,Ohio,USA,2024-11-10,2024-11-14,Mobile App,True
625,lorigoodman@example.com,Robin,Wright,48,M,18323,Single,PhD,Rural,West Davidhaven,Oregon,USA,2024-05-03,2024-05-29,Mobile App,True
626,fordthomas@example.net,Vicki,Smith,49,Other,90005,Married,Master,Urban,South Thomasport,New Hampshire,USA,2024-08-21,2024-09-05,Email,True
627,dawn67@example.org,Janice,Fisher,18,M,76221,Divorced,High School,Urban,Port Terriside,Michigan,USA,2023-12-14,2023-12-18,Email,True
628,mitchellerik@example.org,Cindy,Hood,63,M,28710,Single,Some College,Rural,Harrishaven,Missouri,USA,2024-02-08,2024-02-18,Mobile App,True
629,moodyjohn@example.org,David,Wiggins,70,F,77570,Widowed,High School,Rural,Josephberg,Oregon,USA,2023-03-27,2023-04-24,Email,True
630,mezarachel@example.net,John,Adams,34,F,63326,Divorced,Some College,Rural,Kylefort,South Dakota,USA,2023-06-23,2023-07-01,Email,True
631,sharris@example.org,Stacy,Bautista,53,F,67280,Divorced,Some College,Urban,East Tina,Nevada,USA,2023-01-25,2023-02-14,Web,True
632,jennifer12@example.com,Eric,Jennings,53,F,37379,Widowed,Bachelor,Urban,Matamouth,Arizona,USA,2023-09-27,2023-10-05,Email,True
633,tylerfoster@example.net,Patricia,Rivera,47,F,22588,Single,Bachelor,Rural,South Justin,Washington,USA,2024-11-03,2024-11-04,Web,True
634,adamhogan@example.org,Cynthia,Gregory,43,M,37882,Single,Bachelor,Suburban,Marshallhaven,Colorado,USA,2024-10-01,2024-10-07,Mobile App,True
635,anthonygreen@example.org,Anthony,Thompson,33,Other,102082,Divorced,Master,Suburban,New Karenport,Alaska,USA,2023-02-06,2023-02-17,Email,True
636,christopherbates@example.org,Rachael,Garcia,61,F,83274,Divorced,Some College,Suburban,Lake David,Nebraska,USA,2024-03-10,2024-04-02,Mobile App,True
637,rwilson@example.com,Joshua,Watts,28,F,55507,Divorced,High School,Suburban,Watersmouth,North Dakota,USA,2024-05-15,2024-06-13,Email,False
638,blucas@example.com,Christy,Chang,63,F,69251,Single,High School,Urban,East George,West Virginia,USA,2024-11-13,2024-12-08,Web,True
639,charles38@example.org,Nicole,Ramirez,79,F,76799,Single,Some College,Rural,East Rhonda,New York,USA,2023-07-01,2023-07-26,Web,True
640,lcarter@example.net,Hannah,Fisher,47,M,55726,Single,Bachelor,Rural,North Martin,Connecticut,USA,2023-03-19,2023-03-21,Web,True
641,joshua18@example.org,Glenda,Brown,47,Other,60425,Divorced,High School,Rural,Wilkersonberg,Missouri,USA,2024-04-16,2024-04-19,Web,True
642,tchristensen@example.org,Cody,Stuart,55,Other,93701,Single,Some College,Urban,New Ruthtown,Michigan,USA,2023-07-24,2023-08-15,Web,False
643,ryanlaura@example.org,Frank,Hale,33,M,25063,Married,High School,Rural,Aguilarland,Missouri,USA,2024-12-03,2024-12-05,Mobile App,True
644,brandon22@example.com,Charles,Smith,18,M,80239,Widowed,Some College,Rural,Jordanfurt,Louisiana,USA,2024-06-26,2024-07-11,Email,True
645,jennifer97@example.org,Justin,Wolfe,28,F,15000,Single,Master,Urban,Bentonside,Louisiana,USA,2024-04-25,2024-05-11,Web,False
646,johnhall@example.org,Amy,Hughes,50,F,139789,Married,PhD,Rural,Lake Thomasbury,Hawaii,USA,2023-07-22,2023-07-28,Email,True
647,nicholas39@example.net,Carol,Evans,44,M,90154,Married,Bachelor,Urban,Kristineborough,Mississippi,USA,2023-03-19,2023-03-24,Mobile App,True
648,kray@example.org,Michael,Kirby,46,F,62033,Widowed,PhD,Rural,North Katherineborough,Montana,USA,2024-08-29,2024-09-07,Web,True
649,wolfjeremy@example.org,Walter,Shepard,58,Other,56291,Married,PhD,Urban,East Jimmy,California,USA,2023-12-20,2024-01-09,Email,True
650,paulamarshall@example.net,Jerry,King,49,M,74650,Single,High School,Suburban,North Sandra,Rhode Island,USA,2023-06-15,2023-06-26,Email,False
651,ochoacathy@example.net,Daniel,Salinas,34,M,94761,Widowed,High School,Rural,Johnsonville,Maine,USA,2024-03-16,2024-04-06,Web,True
652,eyoung@example.org,Jennifer,Murray,42,Other,42327,Single,PhD,Suburban,Orrland,Indiana,USA,2024-01-06,2024-01-29,Mobile App,True
653,rossdavid@example.org,Lawrence,Branch,53,F,38045,Widowed,Bachelor,Suburban,East Jeremy,Connecticut,USA,2024-05-06,2024-05-16,Email,True
654,sharpheather@example.org,Elizabeth,Richardson,45,M,64726,Married,High School,Rural,Lake Hollymouth,Nebraska,USA,2023-07-14,2023-07-25,Mobile App,True
655,coffeysamuel@example.org,Jennifer,Ball,61,F,79240,Widowed,Master,Suburban,Millerchester,Maine,USA,2024-04-17,2024-05-01,Web,True
656,emilybeck@example.org,Joshua,Villegas,44,F,89532,Single,Some College,Suburban,New Frankmouth,Wyoming,USA,2024-01-30,2024-02-11,Email,True
657,cynthiafrederick@example.org,Erika,Rodriguez,65,M,81734,Widowed,Some College,Urban,New Angelamouth,Alabama,USA,2024-01-10,2024-01-28,Web,True
658,mario45@example.com,Angela,Oneill,45,F,25644,Widowed,Some College,Suburban,Melissaland,Kentucky,USA,2023-01-17,2023-01-27,Web,False
659,qdavidson@example.com,Sheryl,Tucker,29,M,55843,Divorced,PhD,Suburban,Johnfort,Alabama,USA,2024-02-06,2024-02-13,Web,True
660,wendy06@example.org,Anna,Hess,35,F,59390,Widowed,Some College,Suburban,Jenniferland,Rhode Island,USA,2024-05-26,2024-06-16,Web,True
661,jasoncooper@example.com,Nicole,Boyd,45,M,80890,Divorced,Master,Rural,Madisonshire,Nebraska,USA,2023-04-19,2023-04-28,Web,True
662,kryan@example.net,Judy,Alvarado,43,M,79595,Widowed,Master,Urban,Josephberg,Minnesota,USA,2024-05-21,2024-06-20,Mobile App,True
663,peter15@example.org,Daniel,Anderson,45,Other,15000,Divorced,PhD,Suburban,West Alyssa,Alabama,USA,2023-12-13,2024-01-01,Web,True
664,brenda70@example.net,Charles,Baker,30,F,60677,Divorced,Bachelor,Rural,Lake Joshua,Washington,USA,2024-06-26,2024-07-23,Web,True
665,matthew06@example.org,Maria,Conley,26,M,82997,Single,Master,Suburban,New Jessicastad,Wyoming,USA,2024-04-29,2024-05-12,Web,True
666,ytaylor@example.org,Virginia,Leonard,67,Other,101562,Married,Bachelor,Rural,Hillhaven,Oregon,USA,2023-12-01,2023-12-30,Mobile App,True
667,amber19@example.net,Joseph,Bennett,41,F,109721,Divorced,Some College,Urban,Lake Jessica,Virginia,USA,2024-07-22,2024-08-21,Mobile App,True
668,ryanchoi@example.net,James,Watts,47,M,54887,Married,Some College,Suburban,West Kimberlychester,Ohio,USA,2024-08-09,2024-08-27,Mobile App,True
669,wkirby@example.org,Daniel,Branch,35,Other,55925,Single,Master,Urban,New Dillonfurt,North Carolina,USA,2023-11-17,2023-12-06,Mobile App,False
670,david75@example.net,Alice,Cook,39,F,70112,Divorced,High School,Suburban,South Sheila,Vermont,USA,2024-05-17,2024-05-29,Web,True
671,perezkimberly@example.com,Roberta,Charles,47,Other,65091,Married,Bachelor,Urban,Farrellview,New Mexico,USA,2023-10-10,2023-10-25,Web,True
672,ocarroll@example.org,Jessica,Jones,51,F,100719,Divorced,PhD,Suburban,East Robin,Louisiana,USA,2023-01-04,2023-01-21,Web,True
673,christopher57@example.net,Catherine,Simmons,59,F,20453,Divorced,PhD,Rural,Port Dylan,Michigan,USA,2023-11-24,2023-11-30,Email,True
674,vazquezanna@example.com,Joyce,Perry,18,Other,93029,Single,Bachelor,Rural,North Lauraborough,Wyoming,USA,2024-09-03,2024-09-04,Email,True
675,heather22@example.org,Brittany,Adkins,24,Other,58257,Divorced,Some College,Suburban,Flowershaven,Utah,USA,2024-06-20,2024-07-03,Email,True
676,bkhan@example.org,Renee,Myers,27,F,15000,Divorced,Some College,Urban,Garciahaven,Kansas,USA,2023-01-12,2023-01-21,Web,False
677,brettross@example.net,Zachary,Munoz,53,F,87774,Single,Bachelor,Suburban,East Amanda,Vermont,USA,2024-10-21,2024-11-14,Web,True
678,laura32@example.net,Jason,Blair,36,Other,15000,Married,PhD,Suburban,Coreyville,Oregon,USA,2024-01-27,2024-02-20,Mobile App,True
679,hayneskelly@example.org,James,Douglas,36,F,76754,Divorced,Some College,Rural,Hendersonville,Utah,USA,2023-10-08,2023-10-27,Mobile App,True
680,pramirez@example.com,Kurt,Allen,22,M,70500,Divorced,High School,Urban,East Ryan,Montana,USA,2024-08-23,2024-08-24,Mobile App,True
681,ujohnson@example.net,Wendy,Pierce,44,M,82378,Divorced,Master,Rural,Woodsside,Maine,USA,2024-01-13,2024-01-13,Email,True
682,danielbaker@example.com,Walter,Davis,46,F,35807,Married,Bachelor,Rural,South Katie,Wyoming,USA,2023-11-28,2023-12-24,Web,True
683,antoniojacobs@example.com,Kevin,Stanley,62,Other,60244,Single,PhD,Urban,Johnborough,Illinois,USA,2023-11-28,2023-12-21,Email,True
684,darrylshepard@example.net,Alison,Greene,44,M,37001,Single,Some College,Urban,Lake Edwinhaven,Virginia,USA,2024-05-23,2024-05-26,Email,True
685,ifernandez@example.org,Kristina,Davis,38,M,38455,Divorced,Bachelor,Suburban,Waynemouth,Massachusetts,USA,2023-08-29,2023-08-31,Mobile App,True
686,sherry35@example.com,David,Blevins,42,F,116351,Widowed,PhD,Urban,East Graceborough,Florida,USA,2023-03-13,2023-03-29,Mobile App,True
687,davidnicole@example.com,Sabrina,Taylor,24,Other,16593,Married,PhD,Urban,East Jamieburgh,North Dakota,USA,2024-02-10,2024-03-07,Web,True
688,johnreed@example.net,Thomas,Lewis,67,F,58720,Married,Some College,Urban,Lake Brandon,New Mexico,USA,2023-04-29,2023-05-19,Email,True
689,masoncourtney@example.com,Michelle,Richards,34,Other,96197,Married,Master,Urban,Seanton,Florida,USA,2023-02-23,2023-02-24,Web,True
690,aprilarcher@example.com,Karen,Chandler,35,M,119780,Divorced,Bachelor,Suburban,New George,South Carolina,USA,2023-06-06,2023-06-30,Email,True
691,amy43@example.net,Todd,Soto,55,Other,50362,Divorced,Master,Urban,Leslieshire,Hawaii,USA,2023-01-20,2023-02-10,Email,True
692,nicolewest@example.org,Linda,Mann,77,M,46828,Single,Some College,Rural,West Diamondbury,New Jersey,USA,2024-07-17,2024-07-18,Web,True
693,ymaldonado@example.org,Anthony,Riggs,56,M,73978,Divorced,High School,Rural,New Jamesbury,Idaho,USA,2024-05-18,2024-06-15,Mobile App,True
694,scott34@example.net,Dustin,Jackson,64,F,111845,Married,Some College,Rural,Caseyport,New York,USA,2023-06-18,2023-06-18,Email,True
695,kaitlyn53@example.org,Michael,Cooper,45,F,42397,Divorced,PhD,Suburban,Ryanside,Maryland,USA,2023-10-16,2023-10-21,Web,True
696,melissa52@example.org,Nicholas,Smith,51,F,44668,Married,Bachelor,Suburban,Jenniferfurt,Massachusetts,USA,2023-09-20,2023-10-02,Web,True
697,umaldonado@example.org,Jacob,Estes,75,M,69096,Widowed,PhD,Rural,Lake Heatherview,Florida,USA,2024-04-07,2024-04-28,Email,True
698,wardrebekah@example.org,Audrey,Johnson,39,M,70540,Single,High School,Suburban,New Davidburgh,Delaware,USA,2023-07-29,2023-08-23,Web,True
699,bill11@example.org,Christopher,Peters,24,M,35851,Divorced,Some College,Rural,New Angela,Alaska,USA,2023-07-30,2023-08-25,Mobile App,True
700,roy53@example.org,Ashley,Bridges,63,Other,45293,Married,PhD,Suburban,Lake Georgeland,South Dakota,USA,2023-02-25,2023-03-03,Email,False
701,aperkins@example.org,Terri,Mccall,29,M,81099,Married,Bachelor,Urban,Gordontown,Wyoming,USA,2023-01-13,2023-01-28,Email,True
702,gibsonkatrina@example.com,Daniel,King,62,F,86568,Widowed,PhD,Urban,Greenshire,Tennessee,USA,2023-12-02,2023-12-31,Mobile App,True
703,victorjones@example.org,Sharon,Fowler,59,F,42296,Married,High School,Rural,Elizabethbury,Wisconsin,USA,2024-09-03,2024-09-06,Web,True
704,morenopatricia@example.org,Brian,Cooper,23,M,110040,Single,Bachelor,Urban,Port Christianfurt,Florida,USA,2024-09-26,2024-10-05,Mobile App,True
705,hillrobert@example.net,Michael,Martin,40,M,57475,Single,High School,Suburban,South Danielview,Utah,USA,2024-08-04,2024-08-10,Email,True
706,gsalinas@example.net,Julia,Cruz,64,Other,81686,Divorced,High School,Suburban,Justinshire,West Virginia,USA,2024-03-09,2024-03-22,Email,False
707,brian21@example.com,Gabriel,Davies,51,M,129950,Divorced,Some College,Suburban,North Reginaldport,Washington,USA,2023-02-05,2023-02-19,Web,True
708,austinreed@example.com,Samantha,Becker,35,Other,92835,Single,Master,Urban,Webershire,Massachusetts,USA,2024-10-13,2024-10-13,Web,False
709,dmontgomery@example.net,Martin,Terry,45,F,73057,Divorced,Bachelor,Urban,Andrewbury,Illinois,USA,2023-08-29,2023-09-20,Email,True
710,jonesjoseph@example.org,Christopher,Shelton,67,M,80235,Married,High School,Suburban,Duffychester,Iowa,USA,2024-12-09,2024-12-30,Mobile App,False
711,peterbrewer@example.com,Charles,Pugh,53,F,97175,Widowed,Master,Urban,Wendyville,Hawaii,USA,2024-05-24,2024-05-24,Email,True
712,vwalsh@example.org,Michelle,Camacho,39,M,39823,Divorced,Bachelor,Rural,Port Sheliaville,Maryland,USA,2024-11-03,2024-11-18,Web,True
713,richardcarlson@example.org,Joel,Williams,29,Other,15000,Divorced,Some College,Urban,Kathleentown,Wisconsin,USA,2023-01-25,2023-02-16,Mobile App,True
714,evanssamantha@example.org,Roberto,Woods,75,M,31903,Widowed,PhD,Rural,Lake Robin,Hawaii,USA,2024-10-27,2024-11-11,Web,True
715,fclark@example.com,Elizabeth,Simon,41,F,56695,Divorced,High School,Rural,Stephenton,Connecticut,USA,2023-02-18,2023-03-01,Mobile App,True
716,david18@example.org,Tracy,Lewis,49,M,89472,Divorced,Bachelor,Rural,North Bradleyberg,North Dakota,USA,2024-07-11,2024-07-28,Email,True
717,donald59@example.com,Marie,Stanley,57,F,47507,Widowed,Some College,Rural,Kellershire,Texas,USA,2024-10-16,2024-10-28,Mobile App,True
718,penageorge@example.net,Leslie,Boone,42,F,73477,Married,Master,Rural,Robinfort,Delaware,USA,2023-12-22,2024-01-08,Mobile App,True
719,michaelduran@example.com,Ann,Miller,41,M,113220,Divorced,Some College,Suburban,West Sarahtown,Colorado,USA,2024-03-18,2024-04-16,Mobile App,True
720,pgriffin@example.com,Richard,Adams,52,Other,87046,Married,High School,Suburban,East David,Kansas,USA,2024-04-06,2024-04-22,Email,True
721,teresa36@example.com,Anna,Bridges,54,Other,100204,Married,PhD,Urban,Liville,Mississippi,USA,2023-12-16,2024-01-11,Web,True
722,hayesjodi@example.net,Joseph,Lewis,47,M,26095,Widowed,High School,Rural,South Brandonmouth,Alaska,USA,2024-02-10,2024-02-27,Web,True
723,galvankaitlyn@example.org,Richard,Gordon,50,M,45459,Divorced,PhD,Rural,New Kelly,Wisconsin,USA,2024-08-12,2024-09-11,Web,True
724,jared44@example.com,Jonathan,Berry,37,Other,82590,Divorced,Master,Urban,West Steveton,West Virginia,USA,2024-12-01,2024-12-11,Email,True
725,richard52@example.com,Tony,Diaz,63,Other,65638,Widowed,PhD,Rural,Murphyport,Illinois,USA,2024-01-18,2024-02-13,Mobile App,True
726,robertsloan@example.org,Andrew,Allen,49,Other,116066,Widowed,High School,Urban,New Travis,Michigan,USA,2023-12-26,2024-01-15,Email,True
727,hlogan@example.com,Jose,Burnett,48,M,143050,Single,PhD,Urban,East Kari,Nevada,USA,2024-12-11,2024-12-26,Web,True
728,ybell@example.net,Jerry,Calhoun,53,F,15000,Married,Master,Suburban,West Craigtown,Missouri,USA,2024-12-12,2025-01-07,Web,True
729,fosterkaren@example.com,Jessica,Perry,56,M,76434,Single,High School,Urban,Morrisonfurt,Nebraska,USA,2023-04-09,2023-04-18,Web,True
