order_id,customer_id,order_date,status,total_amount,shipping_cost,payment_method,shipping_address,billing_address,created_at,updated_at
4621,854,2024-12-15,Processing,3143.52,13.61,PayPal,619 Jennifer Wall,38688 Benitez Shores Suite 409,2024-12-15,2024-12-15
4622,854,2024-07-25,Delivered,1286.84,5.06,Debit Card,499 Sheri Walks,411 Marc Underpass Apt. 278,2024-07-25,2024-07-29
4623,854,2024-09-08,Delivered,3302.2,10.29,Credit Card,9065 Brian Stravenue Suite 070,17919 Davis Camp,2024-09-08,2024-09-13
4624,854,2024-10-06,Delivered,2748.36,7.62,Credit Card,0795 Esparza Rest Suite 130,1734 Griffin Light Suite 965,2024-10-06,2024-10-06
4625,854,2023-12-10,Delivered,4183.64,13.14,PayPal,1094 Kenneth Cove,038 Kimberly Via Apt. 547,2023-12-10,2023-12-12
4626,854,2024-08-14,Delivered,3504.07,10.23,Credit Card,5323 Allen Corner Apt. 450,02889 Lindsey Forge Suite 026,2024-08-14,2024-08-15
4627,855,2023-12-28,Delivered,1786.26,13.44,Credit Card,1206 Gonzalez Springs Suite 918,1634 Stacey Ramp Apt. 418,2023-12-28,2023-12-30
4628,855,2024-06-03,Delivered,3135.02,19.76,PayPal,8437 Robert Neck,66452 Eric Crossroad Apt. 104,2024-06-03,2024-06-04
4629,856,2024-05-26,Delivered,272.03,13.61,Credit Card,470 Joseph Shore,59140 Phyllis Overpass,2024-05-26,2024-05-30
4630,856,2024-05-21,Delivered,2744.24,15.82,PayPal,655 Lisa Light Apt. 719,2802 Schultz Landing,2024-05-21,2024-05-22
4631,856,2024-11-02,Delivered,37.47,12.51,Credit Card,4291 Thompson Drive Apt. 104,8374 Erika Spur,2024-11-02,2024-11-05
4632,856,2024-10-07,Delivered,3927.82,8.62,Debit Card,60695 Rodriguez Branch Suite 900,501 Sanchez Points,2024-10-07,2024-10-09
4633,856,2024-03-03,Delivered,3436.57,16.03,PayPal,0090 Thomas Manors Apt. 118,6270 Peggy Roads Suite 369,2024-03-03,2024-03-06
4634,856,2024-04-14,Delivered,906.4,15.26,PayPal,763 Chambers Avenue Apt. 263,57849 Kevin Fort,2024-04-14,2024-04-18
4635,857,2024-07-15,Delivered,2808.43,17.21,Credit Card,102 David Shoals Apt. 129,26218 Richard Crest,2024-07-15,2024-07-17
4636,857,2024-08-22,Delivered,2206.09,7.97,Debit Card,73871 David Brook Suite 885,7859 Young Shore,2024-08-22,2024-08-26
4637,857,2024-06-30,Delivered,2529.51,9.17,Debit Card,7663 Kyle Springs Suite 209,4962 Williams Ports,2024-06-30,2024-07-05
4638,857,2024-10-01,Delivered,1953.38,8.69,PayPal,4293 Eric Trail Suite 819,005 Leonard Light Suite 626,2024-10-01,2024-10-05
4639,857,2024-11-23,Delivered,2119.92,11.92,Debit Card,98219 Tammy Ways,72170 Samuel Land,2024-11-23,2024-11-24
4640,857,2024-11-27,Delivered,2712.05,12.65,Debit Card,94102 Luna Pine,833 Potts Street,2024-11-27,2024-11-29
4641,858,2024-04-17,Delivered,2581.56,17.02,Credit Card,49841 Vasquez Squares Suite 348,14607 Tucker Track,2024-04-17,2024-04-21
4642,858,2024-11-12,Delivered,3524.66,12.2,Credit Card,60767 Fuller Way,4077 Natalie Ports,2024-11-12,2024-11-12
4643,858,2024-08-05,Delivered,3870.06,5.27,Debit Card,69514 Kevin Road,777 Morgan Villages,2024-08-05,2024-08-08
4644,858,2024-08-15,Delivered,2562.5,7.74,Credit Card,6741 Jonathan Manor,163 Caldwell Key,2024-08-15,2024-08-20
4645,858,2024-08-17,Delivered,2536.6,12.29,Debit Card,59382 Andrews Radial,9224 Richard Pike Suite 473,2024-08-17,2024-08-17
4646,858,2024-05-19,Delivered,4300.71,5.27,PayPal,993 Shannon Bridge Apt. 314,21245 Jason Isle,2024-05-19,2024-05-19
4647,859,2023-08-27,Delivered,4091.48,7.02,PayPal,3396 David Stream,5816 Adams Flat,2023-08-27,2023-08-27
4648,859,2023-12-19,Delivered,2192.55,11.33,Debit Card,90492 Stephanie Trafficway,21395 Evelyn Stravenue,2023-12-19,2023-12-22
4649,859,2024-01-31,Delivered,4640.59,17.01,PayPal,007 Marcus Village Apt. 907,4128 John Tunnel Apt. 449,2024-01-31,2024-02-01
4650,859,2023-08-21,Delivered,3176.02,14.93,PayPal,596 Gabriel Springs Apt. 915,41334 Janet Forks,2023-08-21,2023-08-25
4651,859,2024-04-22,Delivered,1379.46,10.54,Credit Card,598 Tamara Ville,6675 Misty Fords Apt. 802,2024-04-22,2024-04-25
4652,859,2023-08-15,Delivered,3495.06,15.42,Debit Card,0275 Matthew Skyway Suite 927,0991 Joshua Meadows Suite 696,2023-08-15,2023-08-15
4653,860,2024-09-07,Delivered,3538.84,9.13,Credit Card,0554 Aaron Trail,9966 Jones Park Suite 509,2024-09-07,2024-09-10
4654,860,2024-01-17,Delivered,387.87,5.1,Debit Card,6388 Clark Trail Suite 766,8131 Combs Dam,2024-01-17,2024-01-20
4655,860,2023-12-28,Delivered,1416.88,11.8,Debit Card,0083 Farley Port Apt. 764,05678 David Lights,2023-12-28,2024-01-02
4656,860,2023-07-08,Delivered,1407.39,6.25,PayPal,0786 Matthew Grove Suite 542,2825 Wilson Valley Suite 450,2023-07-08,2023-07-12
4657,860,2023-11-15,Delivered,545.62,11.21,Debit Card,0718 Bennett Place,49176 Montoya Extension Apt. 455,2023-11-15,2023-11-19
4658,860,2023-11-01,Delivered,4658.69,18.79,PayPal,01685 Mitchell Shoal,42728 Richard Row,2023-11-01,2023-11-01
4659,861,2023-01-10,Delivered,3917.63,11.24,PayPal,5356 Velez Springs Suite 749,32949 Lauren Plains Suite 851,2023-01-10,2023-01-12
4660,862,2024-12-11,Shipped,4745.97,13.9,Credit Card,96119 Bowen Parkway Apt. 832,662 Moore Forges,2024-12-11,2024-12-13
4661,862,2024-07-11,Delivered,4433.66,10.12,PayPal,8325 Deborah Centers,935 Keith Wells,2024-07-11,2024-07-11
4662,862,2024-05-25,Delivered,3792.05,17.45,Credit Card,51186 Gonzalez Key Suite 803,63728 Hahn Ways,2024-05-25,2024-05-27
4663,862,2024-11-16,Delivered,2681.03,8.64,Debit Card,758 Daniels Highway Apt. 703,4360 Malik Inlet Suite 720,2024-11-16,2024-11-18
4664,862,2024-10-12,Delivered,1918.21,19.51,Credit Card,777 Potts Loaf Apt. 376,9217 Williams Island Apt. 395,2024-10-12,2024-10-15
4665,862,2024-08-20,Delivered,642.88,14.01,Debit Card,898 Alison Garden,70862 Lam Springs Apt. 986,2024-08-20,2024-08-22
4666,862,2024-11-28,Delivered,2161.02,18.9,Debit Card,813 Joel Shore Apt. 486,127 Alexandra Loop,2024-11-28,2024-12-01
4667,862,2024-08-23,Delivered,386.17,5.75,PayPal,153 Lisa Radial,441 Cindy Route Suite 363,2024-08-23,2024-08-27
4668,862,2024-12-10,Processing,1419.18,10.64,PayPal,315 David Lake Suite 788,8361 Emily View Suite 632,2024-12-10,2024-12-12
4669,862,2024-05-11,Delivered,1470.92,17.56,PayPal,378 Richardson Square Suite 106,422 Amanda Corners,2024-05-11,2024-05-14
4670,863,2024-08-06,Delivered,3409.02,16.36,Debit Card,200 Kristen Fall Suite 052,17494 Brown Island Suite 554,2024-08-06,2024-08-11
4671,863,2024-11-25,Delivered,941.42,12.5,PayPal,114 Christopher Knoll,061 Suarez Ferry,2024-11-25,2024-11-27
4672,863,2024-08-06,Delivered,1753.16,18.2,PayPal,138 Tracy Crescent,82346 Williams Bridge,2024-08-06,2024-08-09
4673,863,2024-06-28,Delivered,3518.81,16.9,PayPal,370 Woodard Stravenue,64735 Hicks Corner,2024-06-28,2024-06-28
4674,863,2024-09-03,Delivered,891.77,19.47,Debit Card,005 Tiffany Well Apt. 891,9232 Campbell Coves,2024-09-03,2024-09-06
4675,863,2024-11-19,Delivered,1809.55,16.79,PayPal,18444 Patrick Square,191 Thomas Turnpike Suite 497,2024-11-19,2024-11-19
4676,863,2024-10-21,Delivered,4797.32,7.56,PayPal,61881 Sharon Vista,049 Katherine Creek Apt. 967,2024-10-21,2024-10-23
4677,863,2024-12-05,Delivered,2618.35,9.35,Credit Card,91503 Charles Plains,22586 Davis Heights Apt. 275,2024-12-05,2024-12-09
4678,863,2024-08-06,Delivered,4186.28,16.49,PayPal,989 Robert Valleys Apt. 208,937 Brooke Island,2024-08-06,2024-08-11
4679,864,2023-03-01,Delivered,4863.48,12.95,Credit Card,56004 Goodwin Trail Apt. 238,204 French Squares,2023-03-01,2023-03-03
4680,864,2023-06-16,Delivered,4468.66,8.41,Debit Card,781 Kathy Flats Suite 325,52380 Charles Ridge,2023-06-16,2023-06-19
4681,864,2023-08-10,Delivered,4378.49,11.16,Credit Card,63469 Robbins Falls Suite 597,49581 Johnson Square Apt. 995,2023-08-10,2023-08-12
4682,864,2023-07-06,Delivered,1606.34,8.82,Debit Card,808 Hanson Islands,6591 Mike Freeway Suite 958,2023-07-06,2023-07-10
4683,864,2023-06-09,Delivered,515.23,9.42,PayPal,216 Gates Union,032 Kristi Passage Suite 750,2023-06-09,2023-06-12
4684,864,2024-08-14,Delivered,1806.12,6.18,PayPal,1619 Davis Mill Apt. 267,492 Donna View Apt. 384,2024-08-14,2024-08-18
4685,865,2024-04-01,Delivered,4422.88,18.53,PayPal,91848 Smith Lodge,9017 Spencer Light Suite 314,2024-04-01,2024-04-02
4686,865,2024-06-16,Delivered,2456.99,13.94,PayPal,133 Williams Glens,2809 Brandi Extension,2024-06-16,2024-06-19
4687,865,2024-09-19,Delivered,2791.04,16.06,PayPal,97797 Sabrina Shoals,234 Thomas Bridge Apt. 649,2024-09-19,2024-09-21
4688,865,2024-04-24,Delivered,943.37,17.98,PayPal,1499 Heather Tunnel,84372 Rodriguez Court Suite 053,2024-04-24,2024-04-24
4689,865,2024-03-07,Delivered,613.78,16.95,Credit Card,57760 Stephen Isle Apt. 528,20011 Newton Shoals Apt. 975,2024-03-07,2024-03-12
4690,865,2024-10-13,Delivered,4902.2,10.22,Debit Card,1755 Bradley Courts Apt. 952,02733 Edwards Center Apt. 591,2024-10-13,2024-10-13
4691,865,2024-02-24,Delivered,2116.99,18.49,PayPal,21615 Angela Skyway Suite 778,613 Dorothy Tunnel Apt. 125,2024-02-24,2024-02-25
4692,866,2024-11-18,Delivered,5224.64,9.26,Credit Card,46705 King Shores,191 Wright Extensions Suite 172,2024-11-18,2024-11-22
4693,866,2024-12-04,Delivered,129.66,11.42,PayPal,27460 Nancy Village,78339 Cisneros Center,2024-12-04,2024-12-04
4694,866,2024-11-09,Delivered,1330.28,11.42,Debit Card,9862 Jennifer Harbor,1791 Johnson Spring Suite 031,2024-11-09,2024-11-14
4695,866,2024-10-05,Delivered,1601.51,16.98,Credit Card,469 Gardner Square,444 Larson Canyon,2024-10-05,2024-10-07
4696,866,2024-11-29,Delivered,1998.19,17.96,Credit Card,1492 Miles Ports Suite 813,68354 Elizabeth Lane,2024-11-29,2024-12-04
4697,867,2024-12-05,Delivered,2446.67,16.93,Credit Card,61208 Stanton Camp Apt. 067,7206 Willie Land,2024-12-05,2024-12-10
4698,867,2024-11-21,Delivered,1681.82,14.33,PayPal,85044 Oliver Keys,7757 Jeffrey Centers,2024-11-21,2024-11-24
4699,867,2024-11-15,Delivered,4180.15,16.78,Debit Card,998 Ward Forges,096 Lopez Rapid,2024-11-15,2024-11-15
4700,867,2024-11-08,Delivered,300.11,15.3,Debit Card,7267 Gabriela Village Suite 737,602 Suzanne Village,2024-11-08,2024-11-10
4701,867,2024-11-16,Delivered,2421.83,15.32,Debit Card,491 Ethan Plaza Apt. 812,4729 Leonard Ferry,2024-11-16,2024-11-20
4702,868,2023-09-06,Delivered,3034.5,6.36,Credit Card,8175 Peter Ports Suite 562,479 Jose Passage Apt. 673,2023-09-06,2023-09-06
4703,868,2024-05-21,Delivered,853.96,8.24,Debit Card,58487 Valerie River,868 Dalton Creek Suite 612,2024-05-21,2024-05-21
4704,869,2024-10-11,Delivered,814.92,13.1,PayPal,74206 Austin Motorway,8152 Walker Island Suite 750,2024-10-11,2024-10-14
4705,869,2023-04-27,Delivered,3441.37,16.88,Debit Card,22727 Miller Rue Suite 674,2456 Kimberly Inlet,2023-04-27,2023-04-27
4706,869,2024-04-29,Delivered,1955.71,15.77,PayPal,118 Walsh Spur Apt. 480,8892 Waters Wall,2024-04-29,2024-05-03
4707,870,2024-11-08,Delivered,3208.83,18.27,Credit Card,66472 Gregory Prairie Suite 696,0529 Patricia Spurs,2024-11-08,2024-11-11
4708,870,2024-11-14,Delivered,4181.86,18.49,Credit Card,2219 Calvin Square Suite 587,624 Freeman Extension,2024-11-14,2024-11-18
4709,870,2024-11-11,Delivered,3068.62,18.14,Debit Card,105 Pearson Crossing,452 Melissa Crossing Apt. 130,2024-11-11,2024-11-12
4710,870,2024-11-10,Delivered,750.7,17.84,Credit Card,3370 Lisa Court Suite 659,7831 Brian Gardens Apt. 370,2024-11-10,2024-11-12
4711,870,2024-11-01,Delivered,3222.29,19.71,Credit Card,68780 Thornton Circle Suite 061,6113 Cohen Corners Apt. 945,2024-11-01,2024-11-01
4712,870,2024-11-25,Delivered,1413.12,7.22,PayPal,39660 Michele Expressway Apt. 111,78233 Jeremy Vista Apt. 861,2024-11-25,2024-11-25
4713,870,2024-12-07,Delivered,4354.86,13.24,PayPal,806 Pearson Glens,4668 Smith Court Suite 754,2024-12-07,2024-12-07
4714,870,2024-11-25,Delivered,1872.67,11.59,Debit Card,94826 Thompson Via,00016 Jimenez Skyway,2024-11-25,2024-11-29
4715,870,2024-11-17,Delivered,3510.63,18.67,Debit Card,7950 Joseph Fort,633 Sherry Courts,2024-11-17,2024-11-19
4716,870,2024-12-13,Pending,2434.83,16.32,PayPal,1640 Hendrix Dam,45475 Allen Stream Suite 865,2024-12-13,2024-12-15
4717,870,2024-11-20,Delivered,1743.35,9.39,Credit Card,34785 Jenna Valleys,46831 Gillespie Mount Apt. 534,2024-11-20,2024-11-25
4718,870,2024-12-04,Delivered,657.51,17.13,Credit Card,661 Peters Route,33339 Shaw Inlet,2024-12-04,2024-12-04
4719,871,2024-11-12,Delivered,741.41,5.09,Credit Card,869 Aaron Ridges,444 Reed Point Apt. 129,2024-11-12,2024-11-13
4720,871,2024-10-15,Delivered,300.35,17.18,Debit Card,6404 Lang Port Suite 849,04172 Clinton Vista,2024-10-15,2024-10-18
4721,871,2023-10-22,Delivered,383.07,15.63,Debit Card,63992 Barnes Meadows Suite 537,3481 Jason Neck,2023-10-22,2023-10-25
4722,871,2023-11-10,Delivered,2785.19,10.76,Credit Card,9520 Trevino Squares,2503 Fuentes Pine,2023-11-10,2023-11-13
4723,871,2024-04-29,Delivered,2272.9,14.36,Debit Card,5708 Jeremy Dam Apt. 374,04622 Gross Trail,2024-04-29,2024-04-29
4724,871,2024-09-11,Delivered,3459.15,17.46,Credit Card,99953 Vazquez View Suite 549,0929 Susan Stream Apt. 195,2024-09-11,2024-09-11
4725,871,2024-03-04,Delivered,1403.53,12.05,Debit Card,135 Ross Springs Apt. 283,1797 Frye Gateway Apt. 556,2024-03-04,2024-03-08
4726,871,2024-08-12,Delivered,528.83,5.35,PayPal,34102 Woods Forks,3576 Daniel Harbor Apt. 037,2024-08-12,2024-08-14
4727,872,2024-11-25,Delivered,2119.88,6.7,Credit Card,294 Skinner Pass,4472 Justin Isle Suite 366,2024-11-25,2024-11-27
4728,872,2024-12-12,Pending,4369.53,18.46,PayPal,6106 Devin Skyway,332 Hudson Gateway,2024-12-12,2024-12-15
4729,872,2024-11-15,Delivered,3121.14,18.54,Debit Card,910 Hall Park,0476 Reese Flats Apt. 272,2024-11-15,2024-11-17
4730,872,2024-11-13,Delivered,703.26,12.27,Credit Card,866 Johnson Green,1152 Brown Prairie,2024-11-13,2024-11-17
4731,872,2024-11-12,Delivered,671.0,12.52,Credit Card,264 Johnson Mountains,3598 Crystal Circles Suite 125,2024-11-12,2024-11-14
4732,872,2024-11-22,Delivered,2855.61,8.36,Credit Card,82376 Emily Forest Apt. 316,808 Rose Landing Apt. 140,2024-11-22,2024-11-26
4733,872,2024-11-25,Delivered,2271.15,6.09,Credit Card,43453 Obrien Locks,3277 Chelsea Plaza Apt. 150,2024-11-25,2024-11-26
4734,873,2024-07-29,Delivered,1670.36,7.36,Credit Card,9778 David Divide,06864 Baker Common,2024-07-29,2024-08-01
4735,873,2024-09-24,Delivered,1772.39,12.65,PayPal,90129 Saunders Curve Suite 487,789 Taylor Cliffs Apt. 002,2024-09-24,2024-09-24
4736,873,2024-11-06,Delivered,2815.69,10.42,Debit Card,990 Watkins Island Suite 277,345 Kimberly Villages,2024-11-06,2024-11-11
4737,873,2024-06-05,Delivered,5055.8,18.16,PayPal,007 Nicholson Route,5959 Mcclure Springs Suite 322,2024-06-05,2024-06-10
4738,873,2024-05-29,Delivered,4640.38,17.33,Debit Card,49310 Serrano Brooks,8418 Torres Pike Suite 533,2024-05-29,2024-05-29
4739,873,2024-07-15,Delivered,1801.32,16.02,PayPal,0444 Heather Isle,6049 Stephanie Roads,2024-07-15,2024-07-18
4740,873,2024-10-01,Delivered,1066.74,14.06,Credit Card,8567 Strong Light,9909 Alexa Pass Suite 185,2024-10-01,2024-10-04
4741,874,2024-05-22,Delivered,5967.45,15.5,PayPal,606 Lisa Walks,40653 Hensley Prairie Suite 975,2024-05-22,2024-05-25
4742,874,2024-02-19,Delivered,2979.54,12.66,Credit Card,72673 Roberto Forest,4803 Woods Cliffs Apt. 103,2024-02-19,2024-02-23
4743,874,2024-01-12,Delivered,3212.6,15.12,PayPal,43161 Matthew Cove,785 Brian Underpass Suite 062,2024-01-12,2024-01-12
4744,874,2024-05-01,Delivered,2019.92,11.19,Credit Card,46423 Matthew Ramp,6055 Burns Trail,2024-05-01,2024-05-03
4745,874,2023-12-29,Delivered,2244.98,8.05,PayPal,7625 Martinez Gateway Suite 548,2241 Derrick Keys Apt. 694,2023-12-29,2024-01-02
4746,874,2023-12-10,Delivered,1746.93,7.05,Credit Card,1742 Jasmine Lane,6734 Isabella Club,2023-12-10,2023-12-14
4747,874,2024-02-17,Delivered,3264.78,18.4,PayPal,5363 William Brooks Suite 653,5439 Laura Key Apt. 722,2024-02-17,2024-02-18
4748,874,2024-06-03,Delivered,1965.32,9.46,Credit Card,4067 Scott Row Apt. 213,42942 Adams Shores Apt. 192,2024-06-03,2024-06-03
4749,875,2024-04-25,Delivered,6888.96,18.52,PayPal,15862 Owen Radial,89668 Stephanie Rapids Suite 959,2024-04-25,2024-04-29
4750,875,2023-10-15,Delivered,3991.21,10.52,Credit Card,60623 Rhodes Common Apt. 780,6598 Mark Path Suite 224,2023-10-15,2023-10-17
4751,875,2024-07-11,Delivered,2697.13,15.52,PayPal,81826 Sarah Center Suite 615,3053 Rachael Courts Apt. 867,2024-07-11,2024-07-15
4752,875,2024-10-19,Delivered,4587.84,18.16,Credit Card,26004 Marcus Drive,11926 Harris Plains,2024-10-19,2024-10-20
4753,875,2024-02-18,Delivered,8712.12,17.19,Credit Card,845 Bobby Prairie Suite 431,71634 Webb Brook Apt. 956,2024-02-18,2024-02-23
4754,876,2024-10-15,Delivered,784.97,10.8,PayPal,144 Love Summit Apt. 654,5703 Henry Passage,2024-10-15,2024-10-15
4755,876,2024-11-26,Delivered,273.74,15.89,PayPal,928 Baker Inlet Apt. 359,5738 Daniel Point,2024-11-26,2024-11-26
4756,876,2023-12-01,Delivered,2691.25,5.09,Debit Card,625 Manning Estates Suite 802,11527 Suzanne Springs,2023-12-01,2023-12-04
4757,876,2024-04-03,Delivered,1452.81,11.43,Credit Card,4958 Joanna Turnpike Suite 797,41428 Mills Fields Suite 115,2024-04-03,2024-04-06
4758,877,2024-09-01,Delivered,2092.92,7.29,PayPal,10034 Kathy Lakes Suite 928,737 Robinson Port,2024-09-01,2024-09-03
4759,878,2024-10-31,Delivered,3436.1,16.01,PayPal,84498 Davis Bypass,06434 Lee Park,2024-10-31,2024-11-01
4760,878,2024-10-14,Delivered,1896.37,12.55,PayPal,47207 Katherine Village Apt. 369,3411 Eileen Trail,2024-10-14,2024-10-15
4761,878,2024-11-13,Delivered,2053.18,5.87,Credit Card,11686 Dustin Mission,3259 Angela Walk,2024-11-13,2024-11-13
4762,878,2024-11-22,Delivered,2889.49,11.91,PayPal,28710 Sarah Trail,4954 Brown Estates,2024-11-22,2024-11-25
4763,878,2024-07-13,Delivered,4131.56,14.46,Debit Card,337 Vickie Ramp,8123 Heather Islands Apt. 576,2024-07-13,2024-07-16
4764,878,2024-08-05,Delivered,5828.81,6.56,PayPal,06825 John Pass Suite 624,5657 Chang Branch Suite 638,2024-08-05,2024-08-06
4765,878,2024-10-12,Delivered,6571.42,11.91,PayPal,9113 Christina Burg Apt. 256,434 Wilson Plain,2024-10-12,2024-10-16
4766,878,2024-11-24,Delivered,2613.72,10.81,Debit Card,881 Gerald Park Apt. 342,2006 Lewis Camp Apt. 460,2024-11-24,2024-11-28
4767,878,2024-07-17,Delivered,2899.81,18.13,PayPal,82796 Jones Fort,28542 Adam Track Suite 258,2024-07-17,2024-07-22
4768,878,2024-08-11,Delivered,5451.39,10.54,PayPal,5675 Bowers Crescent,93973 Jane Corners,2024-08-11,2024-08-15
4769,878,2024-07-06,Delivered,978.28,11.33,Debit Card,461 Judith Harbors,4646 Carl Loaf Apt. 520,2024-07-06,2024-07-07
4770,878,2024-08-10,Delivered,3379.44,14.47,Debit Card,82348 Fisher Landing Apt. 275,4830 Mcmahon Motorway,2024-08-10,2024-08-13
4771,879,2024-01-04,Delivered,2581.08,8.25,PayPal,896 Madeline Skyway Suite 816,9864 Atkins Mountains Suite 078,2024-01-04,2024-01-08
4772,879,2024-01-02,Delivered,5131.59,14.27,PayPal,46448 Lisa Court Suite 282,03087 Derek Terrace Apt. 865,2024-01-02,2024-01-06
4773,879,2024-10-19,Delivered,4396.09,5.67,PayPal,3119 James Skyway Apt. 303,200 Gabriel Landing Apt. 770,2024-10-19,2024-10-22
4774,880,2024-10-25,Delivered,3436.35,9.77,Debit Card,714 Connor Lane Suite 620,73032 Edwards Lakes Apt. 553,2024-10-25,2024-10-30
4775,880,2023-11-22,Delivered,2527.89,10.8,Debit Card,5334 Sandoval Centers Apt. 789,1594 Moore Prairie,2023-11-22,2023-11-26
4776,880,2024-08-31,Delivered,3388.65,5.44,Debit Card,75222 Patricia Trafficway,40304 Bender Forest Apt. 489,2024-08-31,2024-09-03
4777,880,2024-02-13,Delivered,9970.76,5.84,PayPal,23746 Garcia Run Suite 929,321 Rhonda Vista Apt. 806,2024-02-13,2024-02-14
4778,880,2024-08-06,Delivered,1118.6,5.36,Debit Card,2769 Toni Green Apt. 487,1237 Smith Mountain Suite 427,2024-08-06,2024-08-06
4779,880,2024-11-18,Delivered,1685.7,15.54,Credit Card,1198 Blake Garden Apt. 725,35604 Thompson Prairie Apt. 684,2024-11-18,2024-11-23
4780,880,2024-10-15,Delivered,2138.71,10.02,Credit Card,2985 Martinez Route Apt. 998,190 Cheryl Tunnel,2024-10-15,2024-10-18
4781,880,2024-09-24,Delivered,4037.05,18.15,PayPal,473 Jennifer Ford Apt. 215,641 Robert Summit,2024-09-24,2024-09-24
4782,880,2024-03-02,Delivered,1960.12,16.8,Debit Card,08767 Acosta Corner,549 King Locks,2024-03-02,2024-03-02
4783,880,2024-01-12,Delivered,2544.12,14.48,Credit Card,429 Wise Mall,3472 Brandon Flat,2024-01-12,2024-01-14
4784,881,2023-12-02,Delivered,848.38,19.6,PayPal,168 Goodman Views Apt. 094,16629 Roberts Valley,2023-12-02,2023-12-07
4785,881,2024-05-25,Delivered,5537.51,10.82,Debit Card,330 Dodson Cliff Apt. 670,9436 Latasha Mission Suite 492,2024-05-25,2024-05-27
4786,881,2024-02-27,Delivered,4107.11,8.69,Credit Card,20839 Griffin Spur Suite 526,5389 Perez Prairie Apt. 109,2024-02-27,2024-03-01
4787,881,2024-01-31,Delivered,936.99,15.84,Debit Card,8773 Adkins Square,92651 Cowan View,2024-01-31,2024-02-04
4788,881,2024-10-15,Delivered,1275.03,11.13,Debit Card,45166 Livingston Island,00172 Crystal Fort,2024-10-15,2024-10-17
4789,881,2023-06-28,Delivered,2369.94,18.82,PayPal,635 Wilkinson Trail Suite 863,86912 Harrell Drive Apt. 505,2023-06-28,2023-07-03
4790,881,2024-07-28,Delivered,264.05,8.8,PayPal,081 Garrison Avenue,5530 Kevin Point,2024-07-28,2024-07-31
4791,881,2024-09-15,Delivered,2140.55,9.41,Debit Card,61858 Jamie Crescent Suite 168,74197 Watts Tunnel Apt. 775,2024-09-15,2024-09-19
4792,882,2024-10-08,Delivered,1494.6,12.66,PayPal,916 Ward Avenue,59720 Quinn Fields,2024-10-08,2024-10-10
4793,882,2024-04-07,Delivered,4713.56,9.74,PayPal,1989 Gabriel Light Suite 113,0807 Paul Turnpike,2024-04-07,2024-04-11
4794,882,2024-09-06,Delivered,3730.84,11.03,Debit Card,194 Ingram Mountain,883 Parks Ville Apt. 345,2024-09-06,2024-09-06
4795,882,2024-09-27,Delivered,879.65,7.43,PayPal,6567 Nicholas Mission,315 Finley Mall Apt. 202,2024-09-27,2024-09-30
4796,882,2024-12-14,Processing,1527.91,5.66,PayPal,638 Kathryn Square Suite 374,30603 Jamie Inlet,2024-12-14,2024-12-16
4797,883,2024-10-20,Delivered,670.36,8.41,Debit Card,6995 Martin Forges Suite 135,2765 Casey Rest,2024-10-20,2024-10-21
4798,883,2024-11-18,Delivered,1892.2,11.11,Credit Card,8789 Garcia Cliff,67016 Elizabeth Dale,2024-11-18,2024-11-19
4799,883,2024-11-22,Delivered,6680.76,7.02,Debit Card,93222 Kennedy Pass Suite 253,4805 Mathis Dale,2024-11-22,2024-11-25
4800,883,2024-10-22,Delivered,3733.9,7.33,Debit Card,60971 Scott Greens Suite 333,22278 Walker Springs Apt. 190,2024-10-22,2024-10-26
4801,883,2024-11-30,Delivered,263.62,11.32,PayPal,52705 Angela Port,4078 Duncan Glen Apt. 222,2024-11-30,2024-12-03
4802,884,2024-05-05,Delivered,4873.89,5.91,PayPal,218 Amanda Row Apt. 025,223 William Expressway Suite 944,2024-05-05,2024-05-10
4803,884,2024-09-01,Delivered,2205.72,5.78,Debit Card,443 Andrews Turnpike Suite 625,4247 Anderson Villages,2024-09-01,2024-09-01
4804,884,2024-10-10,Delivered,2210.31,9.58,PayPal,217 Mcdonald Island,4154 Heather Road Suite 817,2024-10-10,2024-10-11
4805,884,2024-08-14,Delivered,2177.46,8.48,Debit Card,2366 Michelle Spurs,867 Steven Port Apt. 491,2024-08-14,2024-08-17
4806,884,2024-04-21,Delivered,5170.71,5.78,Debit Card,039 Davis Square,72876 Tyler Radial,2024-04-21,2024-04-21
4807,884,2024-09-09,Delivered,1284.25,16.99,Credit Card,70350 Kristina Ridges,58130 Brian Way Apt. 979,2024-09-09,2024-09-13
4808,885,2023-10-05,Delivered,1949.45,5.1,PayPal,2592 Andrew Stravenue Apt. 349,116 James View Suite 501,2023-10-05,2023-10-07
4809,886,2024-08-13,Delivered,1846.4,9.63,Credit Card,10595 Katherine Branch,566 Alisha Coves Suite 059,2024-08-13,2024-08-13
4810,886,2024-10-29,Delivered,6966.17,18.28,Debit Card,466 Oscar Springs Apt. 288,477 Rocha Ports Apt. 514,2024-10-29,2024-10-31
4811,886,2024-05-20,Delivered,4142.84,17.07,Credit Card,800 Cheryl Branch Suite 789,6819 Velazquez Station,2024-05-20,2024-05-22
4812,886,2024-12-07,Delivered,3287.4,13.56,Credit Card,351 Sanchez Squares Apt. 242,76574 Carr Station Apt. 613,2024-12-07,2024-12-08
4813,886,2024-04-25,Delivered,1460.71,11.17,PayPal,5670 Patricia Drive Apt. 838,732 Harper Port Suite 010,2024-04-25,2024-04-29
